,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
417,417,,"график работы пятидневка, с 9-00 до 18-00 оформление по тк стабильная и своевременная оплата труда (оклад+премии) ежегодный отпуск 28 к.д.","опыт работы от 2-х лет; высшее техническое образование; отличные знания пк и оргтехники; знание на уровне администратора прикладного программного обеспечения: microsoft, 1с; знания серверных систем microsoft на уровне администратора график работы пятидневка, с 9-00 до 18-00 оформление по тк стабильная и своевременная оплата труда (оклад+премии) ежегодный отпуск 28 к.д.",": - оказание технической поддержки пользователей, диагностика неисправностей и настройка оборудования; - администрировать, обновлять и поддерживать серверы, сетевое оборудования, 1с: предприятие 8; - настройка сетевых подключений; - обеспечение связи между удаленными офисами; - организация и контроль резервного копирования данных; - замена картриджей и устранение мелких инцидентов с принтерами и мфу; - обеспечение информационной безопасности, разработка мер по улучшению защиты инфраструктур; - техническая поддержка атс на уровне пользователя. - подготовка документации для проведения конкурсных процедур. опыт работы от 2-х лет; высшее техническое образование; отличные знания пк и оргтехники; знание на уровне администратора прикладного программного обеспечения: microsoft, 1с; знания серверных систем microsoft на уровне администратора график работы пятидневка, с 9-00 до 18-00 оформление по тк стабильная и своевременная оплата труда (оклад+премии) ежегодный отпуск 28 к.д.",системный администратор,Санкт-Петербург,36000.0,55000.0,СПБ ГБУ Дирекция по Управлению Гостиничным и Ресторанным Комплексом,2019-09-10T15:15:40+0300,between1And3,full,fullDay,
421,421,документирование всех произведенных действий. планирование и проведение работ по расширению сетевой структуры предприятия. периодическое копирование и архивирование данных.,работа в офисе корпоративные мероприятия гибкий график,"-- жизнерадостный, коммуникабельный, работа в команде. желание развиваться по карьерной лестнице. работа в офисе корпоративные мероприятия гибкий график","документирование всех произведенных действий. планирование и проведение работ по расширению сетевой структуры предприятия. периодическое копирование и архивирование данных. -- жизнерадостный, коммуникабельный, работа в команде. желание развиваться по карьерной лестнице. работа в офисе корпоративные мероприятия гибкий график",системный администратор,Санкт-Петербург,35000.0,60000.0,optovyy,2019-10-09T21:48:54+0300,noExperience,full,fullDay,Работа в команде|Деловое общение|Умение работать в команде|Навыки межличностного общения|Планирование карьеры
1379,1379,"обеспечение безотказной работы сети и телефонии. администрирование атс, вкс. администрирование сетевого и серверного оборудования. обеспечение безопасности корпоративной сети. администрирование кластера серверов 1с. совершенствование ит инфраструктуры.","работа в стабильно развивающейся компании в г. тюмени; интересные задачи; молодой дружный коллектив; официальное трудоустройство в соответствии с тк рф; пятидневная рабочая неделя с 8:30 до 17:30; корпоративный транспорт; оплата занятий в бассейне; корпоративная мобильная связь, оборудованное рабочее место, уютный светлый офис, большая парковка.","навыки работы по установке, настройке и сопровождению: серверного, сетевого оборудования и схд опыт работы с ms sql и администрирования баз данных (ms sql). обязателен опыт работы с cisco. опыт администрирования систем на базе ос windows (ad,dns,dhcp,gpo,ts,radius и т.д.), linux (snmp, proxy, asterisk и т.д.). опыт администрирования цифровой телефонии voip (asterisk/sip,isdn). опыт администрирования систем виртуализации vmware. понимание принципа работы клиент-серверной архитектуры. вашим преимуществом будет знание/опыт работы с протоколами modbus, rs-485. работа в стабильно развивающейся компании в г. тюмени; интересные задачи; молодой дружный коллектив; официальное трудоустройство в соответствии с тк рф; пятидневная рабочая неделя с 8:30 до 17:30; корпоративный транспорт; оплата занятий в бассейне; корпоративная мобильная связь, оборудованное рабочее место, уютный светлый офис, большая парковка.","&quot;взлет-тюмень&quot; представительство ао &quot;взлет&quot; (г. санкт-петербург) в урфо - ведущего российского предприятия в области разработки, производства и внедрения приборов учета расхода жидкостей, тепловой энергии и регулирования тепловодоресурсов. «взлет-тюмень» это проектно-строительное предприятие, специализирующееся на проектировании тепловых сетей, капитальном ремонте, реконструкции объектов теплоснабжения (цтп, пнс, вспомогательные объекты), водоснабжения (спд, водозаборные узлы) и узлов учета. в г. тюмень предприятие «взлет-тюмень» разрабатывает и производит изделия полной заводской готовности: автоматизированные тепловые пункты, насосные станции, шкафы электроуправления, готовые решения в блок-боксах. в связи с расширением штата мы рады пригласить системного администратора с желанием работать и развиваться в нашей компании. обеспечение безотказной работы сети и телефонии. администрирование атс, вкс. администрирование сетевого и серверного оборудования. обеспечение безопасности корпоративной сети. администрирование кластера серверов 1с. совершенствование ит инфраструктуры. навыки работы по установке, настройке и сопровождению: серверного, сетевого оборудования и схд опыт работы с ms sql и администрирования баз данных (ms sql). обязателен опыт работы с cisco. опыт администрирования систем на базе ос windows (ad,dns,dhcp,gpo,ts,radius и т.д.), linux (snmp, proxy, asterisk и т.д.). опыт администрирования цифровой телефонии voip (asterisk/sip,isdn). опыт администрирования систем виртуализации vmware. понимание принципа работы клиент-серверной архитектуры. вашим преимуществом будет знание/опыт работы с протоколами modbus, rs-485. работа в стабильно развивающейся компании в г. тюмени; интересные задачи; молодой дружный коллектив; официальное трудоустройство в соответствии с тк рф; пятидневная рабочая неделя с 8:30 до 17:30; корпоративный транспорт; оплата занятий в бассейне; корпоративная мобильная связь, оборудованное рабочее место, уютный светлый офис, большая парковка.",системный администратор,Тюмень,55000.0,60000.0,Взлет-Тюмень,2019-10-10T14:06:01+0300,between3And6,full,fullDay,Администрирование серверов Windows|Asterisk|Cisco|VMware|Администрирование сетевого оборудования|Администрирование серверов Linux|Работа в команде
135,135,"работа с заявками пользователей в имеющейся системе helpdesk; настройка, сборка, компьютеров под новых пользователей; установка необходимого типового по, его настройка; подключение пользователей к внутренней сети организации; полное сопровождение орг-техники (картриджи, установка и настройка принтеров и мфу). администрирование серверов microsoft windows server 2012-2016, exchange; администрирование сервера ip телефонии; администрирование системы резервного копирования, антивирусной защиты, видеонаблюдения.","график работы: пятидневка с 9.30 до 18.30 (пятница до 17.15, обед 45 минут); окончательный уровень заработной платы обсуждается на собеседовании; перспективы карьерного роста; офис в шаговой доступности от метро &quot;нарвская&quot;","знание промышленных сред виртуализации на базе решений microsoft hyper-v и vmware vsphere; глубокое знание линейки операционных систем microsoft windows server 2012-2016, опыт настройки основных windows сервисов – dhcp, dns, ca, terminal services; знание администрирования exchange power shell; знание сетевых протоколов и сетевого оборудования. график работы: пятидневка с 9.30 до 18.30 (пятница до 17.15, обед 45 минут); окончательный уровень заработной платы обсуждается на собеседовании; перспективы карьерного роста; офис в шаговой доступности от метро &quot;нарвская&quot;","работа с заявками пользователей в имеющейся системе helpdesk; настройка, сборка, компьютеров под новых пользователей; установка необходимого типового по, его настройка; подключение пользователей к внутренней сети организации; полное сопровождение орг-техники (картриджи, установка и настройка принтеров и мфу). администрирование серверов microsoft windows server 2012-2016, exchange; администрирование сервера ip телефонии; администрирование системы резервного копирования, антивирусной защиты, видеонаблюдения. знание промышленных сред виртуализации на базе решений microsoft hyper-v и vmware vsphere; глубокое знание линейки операционных систем microsoft windows server 2012-2016, опыт настройки основных windows сервисов – dhcp, dns, ca, terminal services; знание администрирования exchange power shell; знание сетевых протоколов и сетевого оборудования. график работы: пятидневка с 9.30 до 18.30 (пятница до 17.15, обед 45 минут); окончательный уровень заработной платы обсуждается на собеседовании; перспективы карьерного роста; офис в шаговой доступности от метро &quot;нарвская&quot;",системный администратор,Санкт-Петербург,,60000.0,А Плюс Девелопмент,2019-09-28T19:46:08+0300,between1And3,full,fullDay,
410,410,,,,"циан – лидер на рынке онлайн-недвижимости россии (по данным liveinternet за январь 2019 года). мы помогаем найти жилье более чем 10 миллионам посетителей ежемесячно, лидер по аудитории по данным на январь 2019. циан третий год подряд входит в двадцатку самых дорогих компаний рунета по версии журнала forbes. у нас рождается все больше идей как сделать циан самым полезным, надежным и удобным продуктом по поиску недвижимости. поэтому мы ищем амбициозных людей кто сможет предложить свои идеи и захочет воплотить в жизнь уже существующие. возможно, вы видели нашу вакансию раньше, потому что мы активно растим команду последние полтора года. за это время к нам присоединилось большое количество экспертов в своей области, и мы на этом не останавливаемся. мы продолжаем расти! мы ищем к себе в команду системного администратора, имеющего опыт работы настройки и поддержки серверов, сетей (&gt;100 клиентов), способного организовывать свое время и, конечно, видеть и предлагать новые эффективные решения. чем предстоит заниматься: решать it проблемы офиса: поддержание работоспособности рабочих мест сотрудников компании и офисной техники; поддержка работоспособности офисной сети и телефонии поддержание работоспособности и актуальности служебного программного обеспечения (по) пользователей; учет оборудования. что мы ждем: опыт работы системным администратором в компании от 100 человек; знание ос windows 7 – 10; знание unix подобных систем; знание сетевого оборудования: unifi (обязательно) cisco asa, mikrotik (желательно); базовые знания ms windows server 2008/12; понимание ad и групповых политик безопасности; понимание принципов построения сетей, dns, dhcp, ipsec, site-to-site; понимание принципов систем виртуализации lxc, kvm, docker; оркестрация ansible или saltstack. что мы предлагаем: оформление по тк рф с первого дня; ежегодный отпуск 28 календарных дней; график работы: 5/2, с 9 до 18, суббота и воскресенье - выходные; работа в известной, стабильной и перспективной it-компании; дмс; еще у нас есть: day-off — дополнительные оплачиваемые выходные дни, работа из дома (иногда и так можно), чай, кофе, фрукты и прочие радости.",системный администратор,Санкт-Петербург,,60000.0,ЦИАН ГРУПП,2019-10-09T12:36:59+0300,between1And3,full,fullDay,Helpdesk|DHCP|DNS|Администрирование сетевого оборудования|Администрирование серверов Windows|Windows Server 2008 R2|Настройка сетевых подключений|Ремонт ПК|Настройка ПК|Настройка ПО|Настройка почтовых серверов
1084,1084,,"- пятидневная рабочая неделя (с 10 до 19 или с 11 до 20); - полная занятость; - оформление по тк рф; - офис рядом с метро ладожская; - зп на испытательный 60 000, после испытательного до 80 000 (по результатам).",,"в небольшую, но очень стабильную ит компанию, занимающуюся обслуживанием розничных сетей, требуется квалифицированный системный администратор. профиль выполняемых задач и необходимых для этого навыков довольно широкий: - windows серверная во всех проявлениях: ad, групповые политики, hyper-v, exchange (от 2003 до 2016), терминальные сервера, связка 1с+ms sql и т.п.; - linux: очень немного, но iptables и proxmox пугать не должны; - сети: в первую очередь на mikrotik (от скриптов до capsman, vpn-туннели, резервирование каналов), плюсом будет опыт работы с d-link dfl (clavister); - скрипты: powershell, cmd, autoit (иногда есть потребность создавать новые и разбирать чужие). сама работа включает в себя следующие задачи: - 2-3 линии техподдержки, без выездов (удаленная поддержка клиентов компании); - удаленная настройка клиентских систем (к примеру, криптопро); - работа от предпроектного исследования до внедрения с последующей поддержкой серверной и сетевой ит инфраструктуры; - работа с контрагентами (выяснение отношений с провайдерами, подбор и заказ оборудования). в общем и целом требуется решить любую задачу малого\среднего бизнеса, не связанную с разработкой и выездными работами. - пятидневная рабочая неделя (с 10 до 19 или с 11 до 20); - полная занятость; - оформление по тк рф; - офис рядом с метро ладожская; - зп на испытательный 60 000, после испытательного до 80 000 (по результатам).",системный администратор,Санкт-Петербург,60000.0,80000.0,Прокс,2019-10-08T11:55:21+0300,noExperience,full,fullDay,Windows Server 2003|Hyper-V|Active Directory|Администрирование серверов Windows|VPN
504,504,работа по заявкам пользователей. обслуживание парка вычислительной техники. участие в администрировании рабочих станций и серверов. участие в проектах по изучению нового.,"оформление по тк рф (полностью белая заработная плата, оплачиваемый отпуск, больничный). график работы пн-пт с 8.30 до 17.30 (1 час обед). дружная профессиональная команда. программа профессионального развития сотрудников.","опыт мелкого монтажа лвс. знание ms windows server. знание работы виртуализации hyper-v. знание ос windows, linux. ответственность, инициативность. умение работать самостоятельно. высшее образование. оформление по тк рф (полностью белая заработная плата, оплачиваемый отпуск, больничный). график работы пн-пт с 8.30 до 17.30 (1 час обед). дружная профессиональная команда. программа профессионального развития сотрудников.","работа по заявкам пользователей. обслуживание парка вычислительной техники. участие в администрировании рабочих станций и серверов. участие в проектах по изучению нового. опыт мелкого монтажа лвс. знание ms windows server. знание работы виртуализации hyper-v. знание ос windows, linux. ответственность, инициативность. умение работать самостоятельно. высшее образование. оформление по тк рф (полностью белая заработная плата, оплачиваемый отпуск, больничный). график работы пн-пт с 8.30 до 17.30 (1 час обед). дружная профессиональная команда. программа профессионального развития сотрудников.",системный администратор,Санкт-Петербург,30000.0,,Военно-космическая академия имени А.Ф. Можайского,2019-09-30T23:58:59+0300,between1And3,full,fullDay,Ответственность|Монтаж инженерных систем|Ремонт ПК|Техническая эксплуатация|Инициативность
896,896,"администрирование в 1с 8.1, рарус альфа-авто, бп 8.3, зуп 8.3 поддержка it структуры в рабочем состоянии работа с &quot;железом&quot;, в том числе с серверным","возможна работу по совместительству, гибкий график окончательный уровень заработной платы определяется по результатам собеседования льготное обслуживание автомобилей сотрудников дружный коллектив","опыт администрирования в 1с 8.1, рарус альфа-авто, бп 8.3, зуп 8.3 (навыки программирования в 1с будут преимуществом) видеонаблюдение аналоговое geovision телефония аналоговая атс samsung osm 500p, ip asterisk возможна работу по совместительству, гибкий график окончательный уровень заработной платы определяется по результатам собеседования льготное обслуживание автомобилей сотрудников дружный коллектив","администрирование в 1с 8.1, рарус альфа-авто, бп 8.3, зуп 8.3 поддержка it структуры в рабочем состоянии работа с &quot;железом&quot;, в том числе с серверным опыт администрирования в 1с 8.1, рарус альфа-авто, бп 8.3, зуп 8.3 (навыки программирования в 1с будут преимуществом) видеонаблюдение аналоговое geovision телефония аналоговая атс samsung osm 500p, ip asterisk возможна работу по совместительству, гибкий график окончательный уровень заработной платы определяется по результатам собеседования льготное обслуживание автомобилей сотрудников дружный коллектив",системный администратор,Санкт-Петербург,35000.0,,Автомобильный Торговый Дом,2019-09-25T16:06:33+0300,between1And3,full,flexible,
78,78,администрирование корпоративной лвс; поддержка пользователей пк контроль расходных материалов для принтеров предприятия; прокладка слаботочных сетей; настройка и контроль работоспособности wi-fi сетей; поддержка работоспособности прикладного корпоративного по контроль работоспособности систем видео-наблюдения (ip),"работа в стабильной крупной компании 5/2, с 12:00 до 20:00, есть возможность выбора времени начала/окончания рабочего дня з/плата вовремя, без задержек","оконченное высшее образование опыт работы от 1-го года знание стандартов прокладки лвс желателен опыт работы в корпоративных сетях с распределенными по городу подразделениями работа в стабильной крупной компании 5/2, с 12:00 до 20:00, есть возможность выбора времени начала/окончания рабочего дня з/плата вовремя, без задержек","администрирование корпоративной лвс; поддержка пользователей пк контроль расходных материалов для принтеров предприятия; прокладка слаботочных сетей; настройка и контроль работоспособности wi-fi сетей; поддержка работоспособности прикладного корпоративного по контроль работоспособности систем видео-наблюдения (ip) оконченное высшее образование опыт работы от 1-го года знание стандартов прокладки лвс желателен опыт работы в корпоративных сетях с распределенными по городу подразделениями работа в стабильной крупной компании 5/2, с 12:00 до 20:00, есть возможность выбора времени начала/окончания рабочего дня з/плата вовремя, без задержек",системный администратор,Санкт-Петербург,40000.0,,Ретро Дискотека,2019-10-07T12:07:00+0300,between1And3,full,fullDay,Настройка сетевых подключений|Настройка ПК|Администрирование|Администрирование сетевого оборудования|Ремонт ПК|Настройка ПО|Системы видеонаблюдения|Офисная техника
281,281,"поддержка существующей сетевой инфраструктуры офиса; администрирование физических серверов и виртуальных машин (esxi); установка, настройка ос и по; поддержка пользователей; подбор компьютерного оборудования по техническим заданиям.",пятидневная рабочая неделя‚ рабочий день с 10:00 до 18:00 или с 9:00 до 17:00 (по согласованию); оформление в соответствии с тк рф; молодой дружный коллектив; бесплатное питание.,"опыт эксплуатации серверных операционных систем (windows, linux); исполнительность, ответственность, пунктуальность, трудолюбие, самостоятельность; желание обучаться и развиваться. пятидневная рабочая неделя‚ рабочий день с 10:00 до 18:00 или с 9:00 до 17:00 (по согласованию); оформление в соответствии с тк рф; молодой дружный коллектив; бесплатное питание.","поддержка существующей сетевой инфраструктуры офиса; администрирование физических серверов и виртуальных машин (esxi); установка, настройка ос и по; поддержка пользователей; подбор компьютерного оборудования по техническим заданиям. опыт эксплуатации серверных операционных систем (windows, linux); исполнительность, ответственность, пунктуальность, трудолюбие, самостоятельность; желание обучаться и развиваться. пятидневная рабочая неделя‚ рабочий день с 10:00 до 18:00 или с 9:00 до 17:00 (по согласованию); оформление в соответствии с тк рф; молодой дружный коллектив; бесплатное питание.",системный администратор,Санкт-Петербург,40000.0,,Альтами,2019-10-09T11:57:44+0300,between3And6,full,fullDay,
1248,1248,"техническая поддержка и консультация пользователей, поддержание актуальной версии по. настройка сетевого и периферийного оборудования. оперативное решение возникающих проблем, настройка и администрирование сервера 1с: предприятие 8+mssql. подбор оборудования и поиск поставщиков при модернизации технического парка. ip-телефонии на базе asterisk. настройка и поддержание в рабочем состоянии vpn с удаленными филиалами на базе cisco (базовые знания cisco ios приветствуются). сборка и настройка пк по мере необходимости.","официальное трудоустройство. работа на полный рабочий день. график работы - пятидневка с 9.00 до 18.00 часов. выходные - суббота, воскресенье.","опыт администрирования сервера 1с:предприятие 8. приветствуются знания и умения программирования; опыт администрирования ms windows [7,10, server 2008 r2] (в том числе настройка домена, rdp, службы лицензирования, ad) опыт работы в 1с: bitrix. знание mssql. опыт настройки asterisk. высшее профильное образование. опыт работы не менее 3-х лет. грамотность, самостоятельность и желание работать. позитивность, ответственность, активная жизненная позиция. техническая поддержка и консультация пользователей, поддержание актуальной версии по. настройка сетевого и периферийного оборудования. оперативное решение возникающих проблем, настройка и администрирование сервера 1с: предприятие 8+mssql. подбор оборудования и поиск поставщиков при модернизации технического парка. ip-телефонии на базе asterisk. настройка и поддержание в рабочем состоянии vpn с удаленными филиалами на базе cisco (базовые знания cisco ios приветствуются). сборка и настройка пк по мере необходимости. официальное трудоустройство. работа на полный рабочий день. график работы - пятидневка с 9.00 до 18.00 часов. выходные - суббота, воскресенье.","опыт администрирования сервера 1с:предприятие 8. приветствуются знания и умения программирования; опыт администрирования ms windows [7,10, server 2008 r2] (в том числе настройка домена, rdp, службы лицензирования, ad) опыт работы в 1с: bitrix. знание mssql. опыт настройки asterisk. высшее профильное образование. опыт работы не менее 3-х лет. грамотность, самостоятельность и желание работать. позитивность, ответственность, активная жизненная позиция. техническая поддержка и консультация пользователей, поддержание актуальной версии по. настройка сетевого и периферийного оборудования. оперативное решение возникающих проблем, настройка и администрирование сервера 1с: предприятие 8+mssql. подбор оборудования и поиск поставщиков при модернизации технического парка. ip-телефонии на базе asterisk. настройка и поддержание в рабочем состоянии vpn с удаленными филиалами на базе cisco (базовые знания cisco ios приветствуются). сборка и настройка пк по мере необходимости. официальное трудоустройство. работа на полный рабочий день. график работы - пятидневка с 9.00 до 18.00 часов. выходные - суббота, воскресенье.",системный администратор,Тюмень,40000.0,,Ковчег,2019-09-27T13:01:08+0300,between3And6,full,fullDay,
431,431,,оформление в соответствии с тк; график работы обсуждается на собеседовании; обслуживание на 4-х офисов компании; з/пл определяется по результатам собеседования; работа в г.колпино,"опыт работы на аналогичной должности от 3-х лет; опыт установки и настройки ос, по; знание основных принципов построения и работы сетей на базе ms windows; опыт установки и настройки прикладного по, антивирусного по, по резервного хранения; опыт решения проблем с hard, оргтехникой и её мелкий ремонт. оформление в соответствии с тк; график работы обсуждается на собеседовании; обслуживание на 4-х офисов компании; з/пл определяется по результатам собеседования; работа в г.колпино","задачи : диагностика, устранение и профилактика аппаратных проблем настройка оборудования и оргтехники компании. консультирование и поддержка пользователей. установка‚ обновление и эксплуатация по. внедрение новых технологий. обеспечение бесперебойного функционирования техники и телекоммуникаций компании. организация технической поддержки пользователей. поддержка локальной сети из 50 компьютеров. обеспечение работы internet. опыт работы на аналогичной должности от 3-х лет; опыт установки и настройки ос, по; знание основных принципов построения и работы сетей на базе ms windows; опыт установки и настройки прикладного по, антивирусного по, по резервного хранения; опыт решения проблем с hard, оргтехникой и её мелкий ремонт. оформление в соответствии с тк; график работы обсуждается на собеседовании; обслуживание на 4-х офисов компании; з/пл определяется по результатам собеседования; работа в г.колпино",системный администратор,Санкт-Петербург,45000.0,,"КОЛВЭЙ, группа компаний",2019-09-26T17:43:19+0300,between3And6,full,fullDay,
391,391,виртуализация среды построение сетей видеонаблюдения для удалённого просмотра настройка мини-атс работа с доменами работа с орг.техникой,"5-дневная рабочая неделя оформление по тк рф место работы ст.м. чернышевская, ул. орловская","навыки и умения администрирования сетей хорошие знания корпоративных версий ос windows 8, 10 (основная) базовые знания работы лвс (проводные / беспроводные: принципы их работы, настройка) 5-дневная рабочая неделя оформление по тк рф место работы ст.м. чернышевская, ул. орловская","виртуализация среды построение сетей видеонаблюдения для удалённого просмотра настройка мини-атс работа с доменами работа с орг.техникой навыки и умения администрирования сетей хорошие знания корпоративных версий ос windows 8, 10 (основная) базовые знания работы лвс (проводные / беспроводные: принципы их работы, настройка) 5-дневная рабочая неделя оформление по тк рф место работы ст.м. чернышевская, ул. орловская",системный администратор,Санкт-Петербург,46000.0,,Управляющая компания,2019-09-23T11:44:53+0300,between1And3,full,fullDay,
681,681,,график работы 5/2; бесплатное питания; бесплатный спортзал; возможность карьерного роста.,"опыт работы системным администратором от 2 лет; самостоятельность; готовность к работе в интенсивном режиме. высочайшая ответственность за принятые решения. ключевые навыки на уровне профессионала: вся линейка windows server (от 2008 до 2019); active directory; ms exchange; 1с сервера (настройки, кластеризация, траблшутинг). плюсом будут дополнительные знания и опыт работы с: виртуализацией (vmware, hyper-v) sql (настройка, запросы, траблшутинг). активным сетевым оборудованием. asterisk-ом и ip-телефонией. график работы 5/2; бесплатное питания; бесплатный спортзал; возможность карьерного роста.","должностные обязанности: приведение в порядок существующих (и развертывание новых) it-сервисов; участие в различных проектах по модернизации it-инфраструктуры компании опыт работы системным администратором от 2 лет; самостоятельность; готовность к работе в интенсивном режиме. высочайшая ответственность за принятые решения. ключевые навыки на уровне профессионала: вся линейка windows server (от 2008 до 2019); active directory; ms exchange; 1с сервера (настройки, кластеризация, траблшутинг). плюсом будут дополнительные знания и опыт работы с: виртуализацией (vmware, hyper-v) sql (настройка, запросы, траблшутинг). активным сетевым оборудованием. asterisk-ом и ip-телефонией. график работы 5/2; бесплатное питания; бесплатный спортзал; возможность карьерного роста.",системный администратор,Санкт-Петербург,50000.0,,Суши WOK,2019-10-02T12:56:53+0300,between1And3,full,fullDay,VMware|Hyper-V|Active Directory|Windows Server 2003|Ms Exchange Server
783,783,,,,"петербургская книжная сеть «буквоед» приглашает в свою команду системного администратора! ваши задачи: установка и настройка программного обеспечения и операционных систем; сборка и конфигурация компьютеров поддержка в рабочем состоянии локальной сети, компьютеров, оргтехники и кассового оборудования осуществление технической и программной поддержки пользователей, консультация пользователей по вопросам работы локальной сети и программ. открытие новых и поддержание действующих объектов сети наши ожидания: опыт администрирования от 1 года; хорошее знание компьютерного железа; навыки администрирования серверных и десктопных систем windows, понимание принципов работы active directory; знание основ сетевых технологий и архитектуры современных компьютеров, навыки работы с оборудованием (прокладка и монтаж скс, сборка/ремонт пк, диагностика и обслуживание оргтехники); опыт выполнения работ по монтажу и обслуживанию систем видеонаблюдения; умение общаться с пользователями; дополнительно приветствуется опыт работы с linux мы предлагаем: график работы сменный 2\1 с 08.00 до 16.30; с 16.00 до 24.00 стабильная заработная плата 50 000 руб\месяц; официальное оформление по тк рф, социальные гарантии; скидки на продукцию компании; территориально место работы ст.м. &quot;площадь ленина&quot; (есть служебная развозка - утро/день).",системный администратор,Санкт-Петербург,50000.0,,Буквоед,2019-10-07T10:34:08+0300,between1And3,full,shift,
644,644,"обеспечение бесперебойного функционирования компьютерного и сетевого оборудования и принятие оперативных мер по устранению возникающих в процессе работы нарушений; осуществление диагностики и устранения неисправностей аппаратной части пк и компьютерной периферии; замена расходных материалов для принтеров и копировальной техники; участие во внедрении новых аппаратных и программных продуктов, отвечающих бизнес-интересам общества; установка, настройка, обновление ос и программного обеспечения (офисные пакеты, бухгалтерские программы/банк-клиенты и т.д.) на рабочих станциях; по указанию непосредственного руководителя администрирование серверов и информационных систем общества; консультации пользователей по техническим вопросам.","место работы: спб, ул.арсенальная (бц &quot;арсенальный&quot;); пятидневная рабочая неделя с пн-чт с 09.00 до 18.00, пт с 09.00 до 17.00 (обед 13.00 до 13.48); ежемесячное премирование по результатам работы (до 20% от оклада); оформление в соответствии с тк рф; дмс после 6 месяцев работы.","образование не ниже среднего профессионального (в сфере компьютерных и телекоммуникационных технологий); опыт работы не менее 1 года в области технической поддержки, администрирования, программирования устройств инфокоммуникационных систем; знание принципов построения локальных сетей, сетевого протокола tcp/ip; опыт подключения, настройки и диагностирования периферийного оборудования; отличное знание операционных систем линейки windows(xp-win10); опыт администрирования ws2012 (ad,gpo); опыт администрирования 1с; навыки программирования 1с приветствуются. место работы: спб, ул.арсенальная (бц &quot;арсенальный&quot;); пятидневная рабочая неделя с пн-чт с 09.00 до 18.00, пт с 09.00 до 17.00 (обед 13.00 до 13.48); ежемесячное премирование по результатам работы (до 20% от оклада); оформление в соответствии с тк рф; дмс после 6 месяцев работы.","обеспечение бесперебойного функционирования компьютерного и сетевого оборудования и принятие оперативных мер по устранению возникающих в процессе работы нарушений; осуществление диагностики и устранения неисправностей аппаратной части пк и компьютерной периферии; замена расходных материалов для принтеров и копировальной техники; участие во внедрении новых аппаратных и программных продуктов, отвечающих бизнес-интересам общества; установка, настройка, обновление ос и программного обеспечения (офисные пакеты, бухгалтерские программы/банк-клиенты и т.д.) на рабочих станциях; по указанию непосредственного руководителя администрирование серверов и информационных систем общества; консультации пользователей по техническим вопросам. образование не ниже среднего профессионального (в сфере компьютерных и телекоммуникационных технологий); опыт работы не менее 1 года в области технической поддержки, администрирования, программирования устройств инфокоммуникационных систем; знание принципов построения локальных сетей, сетевого протокола tcp/ip; опыт подключения, настройки и диагностирования периферийного оборудования; отличное знание операционных систем линейки windows(xp-win10); опыт администрирования ws2012 (ad,gpo); опыт администрирования 1с; навыки программирования 1с приветствуются. место работы: спб, ул.арсенальная (бц &quot;арсенальный&quot;); пятидневная рабочая неделя с пн-чт с 09.00 до 18.00, пт с 09.00 до 17.00 (обед 13.00 до 13.48); ежемесячное премирование по результатам работы (до 20% от оклада); оформление в соответствии с тк рф; дмс после 6 месяцев работы.",системный администратор,Санкт-Петербург,55000.0,,ПетроЭнергоКонтроль,2019-09-23T11:14:34+0300,between1And3,full,fullDay,TCP/IP|GPO|Локальные сети|Windows Xp|Администрирование|Информационные технологии|Администрирование сетевого оборудования|Офисная техника|Техническая поддержка
143,143,организация it –инфраструктуры с нуля; обслуживание пользователей (на начальном этапе около 35),"работа в стабильной компании, входящей в структуру международной светотехнической корпорации; соблюдение тк рф; официальная заработная плата; график работы с 9.00 до 17.30; месторасположение офиса – м. проспект ветеранов","высшее, неоконченное высшее; знание аппаратной части пк, диагностика и устранение неполадок; хорошее знание ос семейства windows 7,8,10 (установка, настройка, восстановление после сбоев); знание офисного и прикладного по (ms office, сапр,1 с, система сдачи электронной отчетности, клиент-банковские приложения); опыт администрирования компьютерных сетей и сетевого оборудования; знание протоколов tcp/ip; знание серверных операционных систем семейства microsoft; ad, dns, dhcp,exchange; умение работать с платформой виртуализации vmware; опыт работы с схд нр. работа в стабильной компании, входящей в структуру международной светотехнической корпорации; соблюдение тк рф; официальная заработная плата; график работы с 9.00 до 17.30; месторасположение офиса – м. проспект ветеранов","организация it –инфраструктуры с нуля; обслуживание пользователей (на начальном этапе около 35) высшее, неоконченное высшее; знание аппаратной части пк, диагностика и устранение неполадок; хорошее знание ос семейства windows 7,8,10 (установка, настройка, восстановление после сбоев); знание офисного и прикладного по (ms office, сапр,1 с, система сдачи электронной отчетности, клиент-банковские приложения); опыт администрирования компьютерных сетей и сетевого оборудования; знание протоколов tcp/ip; знание серверных операционных систем семейства microsoft; ad, dns, dhcp,exchange; умение работать с платформой виртуализации vmware; опыт работы с схд нр. работа в стабильной компании, входящей в структуру международной светотехнической корпорации; соблюдение тк рф; официальная заработная плата; график работы с 9.00 до 17.30; месторасположение офиса – м. проспект ветеранов",системный администратор,Санкт-Петербург,60000.0,,МСК БЛ ГРУПП,2019-10-08T15:47:54+0300,between3And6,full,fullDay,
