,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
170,170,,,"высшее (возможно неоконченное) или среднее специальное образование хорошее знание пк и работы в сети интернет внимательность усидчивость ответственность способность обрабатывать большие объемы информации умение оценивать поведение пользователей в сети интернет ориентированность на командную работу опыт работы в яндекс.метрике, liveinternet, google analytics будет большим плюсом","привет! мы -- smart line ! компания объединяет в себе множество highload-проектов, связанных с разработкой, привлечением трафика и монетизацией. у нас много продуктов: cpa и rtb, рекламные проекты, игровые порталы, широчайший спектр деятельности в интернете. наши проекты развиваются с невероятной скоростью, поэтому мы работаем в постоянной динамике и используем только передовые технологии. модератор должен: отслеживать и проверять контент сайтов анализировать статистику посещаемости сайта - находить и отмечать аномалии поведения пользователей помогать поддерживать и развивать процесс модерации высшее (возможно неоконченное) или среднее специальное образование хорошее знание пк и работы в сети интернет внимательность усидчивость ответственность способность обрабатывать большие объемы информации умение оценивать поведение пользователей в сети интернет ориентированность на командную работу опыт работы в яндекс.метрике, liveinternet, google analytics будет большим плюсом график: 2/2, дневные смены. удаленная работа.",модератор,Санкт-Петербург,30000.0,30000.0,Смарт Лайн,2019-09-25T16:37:04+0300,noExperience,full,remote,
894,894,"поддержка и администрирование it инфраструктуры компании; обеспечение бесперебойной работы сети и персональных компьютеров и системы видео наблюдения; установка и настройка ос linux/ms windows, пользовательских и сетевых программ; обеспечение сетевой безопасности; организация доступа к локальной и глобальной сетям. обеспечение почтового обслуживания; сборка, установка и поддержка работоспособности пк и других периферийных устройств на рабочих местах сотрудников компании; закупка комплектующих, по, компьютерной техники. взаимодействие с поставщиками услуг; техническая поддержка пользователей.","официальное оформление по тк рф; уютный офис в 15 минутах ходьбы от ст. м. навская, развозка от ст. м. кировский завод до бизнес-центра; график работы: пн - пт с 10.00 до 19.00; дмс после испытательного срока; работа в молодом, дружном, профессиональном коллективе, интересная корпоративная жизнь.","знание ос windows и linux на уровне администратора; знание сервисов dhcp, dns; знание аппаратной части пк, опыт его ремонта и диагностики; умение прокладывать и настраивать офисные сети; умение самостоятельно выявлять и устранять возникающие неполадки; ответственность, доброжелательность, вежливость. официальное оформление по тк рф; уютный офис в 15 минутах ходьбы от ст. м. навская, развозка от ст. м. кировский завод до бизнес-центра; график работы: пн - пт с 10.00 до 19.00; дмс после испытательного срока; работа в молодом, дружном, профессиональном коллективе, интересная корпоративная жизнь.","поддержка и администрирование it инфраструктуры компании; обеспечение бесперебойной работы сети и персональных компьютеров и системы видео наблюдения; установка и настройка ос linux/ms windows, пользовательских и сетевых программ; обеспечение сетевой безопасности; организация доступа к локальной и глобальной сетям. обеспечение почтового обслуживания; сборка, установка и поддержка работоспособности пк и других периферийных устройств на рабочих местах сотрудников компании; закупка комплектующих, по, компьютерной техники. взаимодействие с поставщиками услуг; техническая поддержка пользователей. знание ос windows и linux на уровне администратора; знание сервисов dhcp, dns; знание аппаратной части пк, опыт его ремонта и диагностики; умение прокладывать и настраивать офисные сети; умение самостоятельно выявлять и устранять возникающие неполадки; ответственность, доброжелательность, вежливость. официальное оформление по тк рф; уютный офис в 15 минутах ходьбы от ст. м. навская, развозка от ст. м. кировский завод до бизнес-центра; график работы: пн - пт с 10.00 до 19.00; дмс после испытательного срока; работа в молодом, дружном, профессиональном коллективе, интересная корпоративная жизнь.",системныйадминистратор,Санкт-Петербург,30000.0,30000.0,RU-CENTER Group,2019-09-11T17:23:22+0300,between1And3,full,fullDay,Linux|Windows 7|Администрирование сетевого оборудования|Техническое обслуживание|Офисная техника|Ремонт ПК|Настройка ПО|Настройка ПК|Администрирование серверов Linux|Администрирование серверов|Сборка ПК
962,962,подготовка рабочих мест сотрудников; установка и настройка программного обеспечения; решение проблемы с различным офисным оборудованием; поддержка работы проводной и беспроводной сети; информационная поддержка пользователей в том числе удаленных;,офис м. василеостровская; оформление согласно тк рф работа в динамично развивающейся компании;,хорошее знание ос windows и офисных пакетов; готовность и желание работать с macos/linux/unix; базовые знания о железе и по представление о работе сетевого стека; базовые знания по стеку протоколов tcp/ip и модели osi; умение самостоятельно решать проблемы. офис м. василеостровская; оформление согласно тк рф работа в динамично развивающейся компании;,подготовка рабочих мест сотрудников; установка и настройка программного обеспечения; решение проблемы с различным офисным оборудованием; поддержка работы проводной и беспроводной сети; информационная поддержка пользователей в том числе удаленных; хорошее знание ос windows и офисных пакетов; готовность и желание работать с macos/linux/unix; базовые знания о железе и по представление о работе сетевого стека; базовые знания по стеку протоколов tcp/ip и модели osi; умение самостоятельно решать проблемы. офис м. василеостровская; оформление согласно тк рф работа в динамично развивающейся компании;,помощниксистемногоадминистратора,Санкт-Петербург,30000.0,30000.0,ИнфоСервис,2019-10-07T20:02:23+0300,between1And3,full,fullDay,
1241,1241,,,,"«энергосбытовая компания «восток» (ао «эк «восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов российской федерации. каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов. чем предстоит заниматься? техническая поддержка, консультирование, обучение пользователей. администрирование и настройка прав доступа к документам, справочников системы. оформление обращений в тех. поддержку подрядчика. сопровождение и доработка, с помощью встроенных средств, системы электронного документооборота wss docs. мониторинг работоспособности системы, сбор и анализ логов (windows server, iis, ms sql), оперативное устранение инцидентов в зоне своей ответственности. что мы ожидаем от будущего кандидата? коммуникабельность. способность в короткие сроки изучить новую информационную систему. базовые знание субд ms sql: запросы на языке t-sql, анализ производительности, администрирование. знание iis: администрирование, анализ производительности. грамотная письменная и устная речь. дополнительным преимуществом будет: опыт администрирования или внедрения систем документооборота. знание языков программирования: с#, javascript знание платформы microsoft sharepoint. мы постарались создать все условия для продуктивной и интересной работы: официальное трудоустройство согласно тк рф; стабильный, а главное полностью официальный доход; реальный карьерный рост в крупнейшей компании; атмосфера взаимопомощи и дружелюбия; работа в команде профессионалов в атмосфере взаимопомощи и поддержки; классическая пятидневка с фиксированными выходными; график работы: с 8-00 до 17-00; обучение за счет предприятия. множество интересных задач, в решении которых вы можете принять полноправное участие. рабочее место харьковская 75/1 а также в качестве бонуса: забота о здоровье: соц. пакет и бесплатные мед. обследования; подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на новый год. если вы ищите стабильную и интересную работу, то будем рады вашим резюме!",специалисттех.поддержкисистемыэлектронногодокументооборота(сэд),Тюмень,30000.0,30000.0,"Восток, Энергосбытовая компания",2019-10-01T21:22:45+0300,noExperience,full,fullDay,
446,446,видео съемка сюжетных роликов для youtube детской тематики. монтаж отснятых видеороликов (монтаж с футажами),"график работы: пт суб, вос (можно изменить) съемки 3 раза в неделю на территории работодателя, съемки занимают около 2х часов. монтаж удаленно.","уверенное владение adobe premiere pro желательно наличие профессиональной техники для видеосъемки обязателен опыт видеосъемки и монтажа профильное образование будет преимуществом уверенное владение adobe premiere pro. план: 13 роликов по 5 минут в месяц график работы: пт суб, вос (можно изменить) съемки 3 раза в неделю на территории работодателя, съемки занимают около 2х часов. монтаж удаленно.","требуется видеооператор - видеомонтажер роликов для youtube видео съемка сюжетных роликов для youtube детской тематики. монтаж отснятых видеороликов (монтаж с футажами) уверенное владение adobe premiere pro желательно наличие профессиональной техники для видеосъемки обязателен опыт видеосъемки и монтажа профильное образование будет преимуществом уверенное владение adobe premiere pro. план: 13 роликов по 5 минут в месяц график работы: пт суб, вос (можно изменить) съемки 3 раза в неделю на территории работодателя, съемки занимают около 2х часов. монтаж удаленно.",видеооператорвидеомонтажер,Санкт-Петербург,,30000.0,Воркинс,2019-10-09T22:19:02+0300,noExperience,full,fullDay,Видеосъемка|Видеомонтаж|Adobe Premier Pro|Обработка видео|Adobe Premier
461,461,,крупные и интересные проекты для в2в сектора; гибкое начало рабочего дня; уютный офис в 5-ти минутах от ст.м. озерки со своей парковкой; дмс; обучение.,знание ms sql server; готовность обучаться в рабочем процессе; желание вырасти классным разработчиком. крупные и интересные проекты для в2в сектора; гибкое начало рабочего дня; уютный офис в 5-ти минутах от ст.м. озерки со своей парковкой; дмс; обучение.,"наш клиент - компания, занимающаяся разработкой и внедрением систем для предприятий розничной, оптовой торговли и дистрибуции, приглашает к себе в команду sql разработчика примерные задачи: участие в разработке хранилищ данных, аналитических моделей на основе ms analysis services (olap, tabular); разработка отчетности. знание ms sql server; готовность обучаться в рабочем процессе; желание вырасти классным разработчиком. крупные и интересные проекты для в2в сектора; гибкое начало рабочего дня; уютный офис в 5-ти минутах от ст.м. озерки со своей парковкой; дмс; обучение.",juniorsqlразработчик,Санкт-Петербург,,30000.0,HR-PROFI,2019-10-04T11:29:43+0300,noExperience,full,flexible,
904,904,,"трудоустройство по тк рф участие в интересных проектах обеспечение всей необходимой техникой комфортный офис напротив метро петроградская кухня, завтраки, кофе\чай\сладости\фрукты. рост и бонусы молодой и дружелюбный коллектив /будем благодарны за подробную информацию о себе в отклике/","уверенные теоретические знания железа и софта; понимание всех классов компьютерных сетей; знание командной строки и архитектуры linix (debian, freebsd или другой); понимание, что такое модель osi; пунктуальность, исполнительность, желание развиваться и выполнять свой круг задач;","компания buidl - это # современные стек технологии; # интересная предметная область, финансы и блокчейн; # современные архитектурные подходы; # гибкие условия по графику, нет лишнего формализма; свободный подход в общении в коллективе; # молодая и дружная команда; # разработка технически сложных систем. # разнообразные направления проектов от более близких к “железу” до высоконагруженных и высокодоступных финансовых и информационных сервисов. приглашаем на стажировку сисадмина инженера с отличным знанием теории! задачи: сборка пк, серверов; прошивка оборудования; установка и настройка ос; создание и настройка сетей; работа с web-сервисами; уверенные теоретические знания железа и софта; понимание всех классов компьютерных сетей; знание командной строки и архитектуры linix (debian, freebsd или другой); понимание, что такое модель osi; пунктуальность, исполнительность, желание развиваться и выполнять свой круг задач; будет плюсом: стойкое стремление развиваться в этой области - прикладного системного администрирования; знание с какой стороны браться за паяльник - иногда требуется выполнить мелкую пайку; трудоустройство по тк рф участие в интересных проектах обеспечение всей необходимой техникой комфортный офис напротив метро петроградская кухня, завтраки, кофе\чай\сладости\фрукты. рост и бонусы молодой и дружелюбный коллектив /будем благодарны за подробную информацию о себе в отклике/",системныйадминистратор(стажер),Санкт-Петербург,,30000.0,BUIDL LLC,2019-10-10T12:30:51+0300,noExperience,full,flexible,Linux|Сетевое оборудование|Nginx|Сборка ПК|TCP/IP|Настройка ПО|Настройка VPS/VDS серверов|Настройка сетевых подключений|Настройка серверов|Ubuntu Server
765,765,,официальное оформление; офис на новочеркасской (10 минут пешком); кофе / чай / отличные бытовые условия.,"базовые знания в области seo; базовые знания html в объеме, достаточном для верстки текстов; хорошие знания word / excel; грамотный русский язык.","в веб-студию binardi требуется помощник seo-специалиста . мы готовы рассматривать кандидатов без опыта / с небольшим опытом, также готовы рассмотреть вариант удаленной работы. базовые знания в области seo; базовые знания html в объеме, достаточном для верстки текстов; хорошие знания word / excel; грамотный русский язык. задачи: работа с семантикой сайта; внутренняя оптимизация; написание текстов / заказ текстов и их последующая проверка и публикация; внутренняя отчетность. официальное оформление; офис на новочеркасской (10 минут пешком); кофе / чай / отличные бытовые условия.",помощникseo-специалиста,Санкт-Петербург,20000.0,32000.0,Веб-студия binardi,2019-10-08T13:49:27+0300,noExperience,full,fullDay,SEO|HTML|Грамотность|Копирайтинг
1332,1332,поддержка и консультирование пользователей 1с небольшие доработки и исправления,"5 дневная рабочая неделя, устройство по тк","опыт работы в поддержке 1с знание 1с или опыт программирования и поддержки по 5 дневная рабочая неделя, устройство по тк","поддержка и консультирование пользователей 1с небольшие доработки и исправления опыт работы в поддержке 1с знание 1с или опыт программирования и поддержки по 5 дневная рабочая неделя, устройство по тк возможности: - возможность развиваться и обучаться на задачах, расти в профессиональном плане, в команде профессионалов.",специалисттехническойподдержки1:с,Тюмень,25000.0,32000.0,Автоград Центр,2019-10-08T10:18:38+0300,between1And3,full,fullDay,1С: Бухгалтерия|1С: Предприятие 8|Техническая поддержка
880,880,"установка wi-fi роутеров, приставок настройка клиентского оборудования прокладка кабеля от оборудования до квартиры клиента консультация клиентов отчётность","средняя оплата подключения 600-800 рублей, при выполнении 4 самых заявок в день минимальный уровень дохода составляет 28 000 в месяц, есть возможность зарабатывать больше частичная занятость в вечерние часы с 18 до 22 и в выходные дни по согласованию с руководителем (минимум 20 часов в неделю) официальное трудоустройство, белая заработная плата обучение возможность карьерного роста, в том числе, перехода на позицию сервисного инженера","желание развиваться в технической сфере (техническое образование будет вашим преимуществом) пунктуальность ответственное отношение к работе средняя оплата подключения 600-800 рублей, при выполнении 4 самых заявок в день минимальный уровень дохода составляет 28 000 в месяц, есть возможность зарабатывать больше частичная занятость в вечерние часы с 18 до 22 и в выходные дни по согласованию с руководителем (минимум 20 часов в неделю) официальное трудоустройство, белая заработная плата обучение возможность карьерного роста, в том числе, перехода на позицию сервисного инженера","ао «эр-телеком холдинг» – один из ведущих операторов информационно-коммуникационных услуг в россии, работаем с 2001 года. под брендом «дом.ru» для частных лиц мы предоставляем такие услуги,как: широкополосный доступ в интернет, цифровое тв, телефонную связь. холдинг входит в тройку крупнейших интернет-провайдеров и операторов кабельного телевидения россии! лауреат многих национальных премий, включая премию «большая цифра», «техуспех», loyalty awards russia, speed test awards. наша компания представлена в 566 населенных пунктах, у нас более 17000 сотрудников и 1500 новых клиентов каждый день! наши ценности : побеждать, ценить, радоваться, совершенствовать, отвечать за обязательства! в компании открыта позиция техник подключения установка wi-fi роутеров, приставок настройка клиентского оборудования прокладка кабеля от оборудования до квартиры клиента консультация клиентов отчётность желание развиваться в технической сфере (техническое образование будет вашим преимуществом) пунктуальность ответственное отношение к работе средняя оплата подключения 600-800 рублей, при выполнении 4 самых заявок в день минимальный уровень дохода составляет 28 000 в месяц, есть возможность зарабатывать больше частичная занятость в вечерние часы с 18 до 22 и в выходные дни по согласованию с руководителем (минимум 20 часов в неделю) официальное трудоустройство, белая заработная плата обучение возможность карьерного роста, в том числе, перехода на позицию сервисного инженера",техникподключения,Санкт-Петербург,28000.0,32000.0,ЭР-Телеком,2019-09-11T11:59:43+0300,noExperience,part,flexible,Клиентоориентированность|Точность и внимательность к деталям|Пользователь ПК|Настройка сетевых подключений
223,223,"обеспечение бесперебойной и безопасной работы офисного оборудования, сетевого доступа и программного обеспечения; обеспечение информационной безопасности и реализация комплекса мер по защите информации; взаимодействие с пользователями, принятие мер по восстановлению рабочей сети при сбоях или выходе из строя сетевого оборудования; закупка программного обеспечения и компьютерного оборудования.",,"знание операционных систем ms windows, windows server; знание основ построения и маршрутизации локально-вычислительных сетей; знание и администрирование 1с приветствуется; ответственность, активность, порядочность.","в стабильную и успешную компанию, осуществляющую управление собственной коммерческой недвижимостью, требуется системный администратор обеспечение бесперебойной и безопасной работы офисного оборудования, сетевого доступа и программного обеспечения; обеспечение информационной безопасности и реализация комплекса мер по защите информации; взаимодействие с пользователями, принятие мер по восстановлению рабочей сети при сбоях или выходе из строя сетевого оборудования; закупка программного обеспечения и компьютерного оборудования. знание операционных систем ms windows, windows server; знание основ построения и маршрутизации локально-вычислительных сетей; знание и администрирование 1с приветствуется; ответственность, активность, порядочность. мы предлагаем : оформление в соответствии с тк рф; график 5/2 с 9-00 до 18-00 (по пятницам до 17-00); офис находится в шаговой доступности от ст. м. озерки; оборудованное комфортное рабочее место; частичная оплата питания в собственном корпоративном кафе; бесплатные завтраки, компенсация транспортных расходов; полностью официальная заработная плата; возможность карьерного и финансового роста; молодой и дружный коллектив",системныйадминистратор,Санкт-Петербург,32000.0,32000.0,Группа компаний Форум,2019-10-07T17:32:22+0300,noExperience,full,fullDay,
815,815,,,желателен опыт работы с людьми на позиции администратора коммуникабельность и активность знание пк на уровне пользователя,"case place - это интернет-сервис по подбору и созданию креативных чехлов и аксессуаров для клиентов. сейчас мы строим сильную молодую и амбициозную команду, и если вы хотите стать ее частью - мы ждем вашего отклика. что вам нужно будет делать? выдавать заказы клиентам и работать с кассой звонить клиентам с напоминанием о заказе (никаких холодных продаж) помогать клиентам в переносе даты доставки или возврате/обмене желателен опыт работы с людьми на позиции администратора коммуникабельность и активность знание пк на уровне пользователя что мы можем предложить? работа в историческом центре петербурга (7-10 минут ходьбы от метро петроградская) график 2/2 с 9:00 до 21:00 своевременные выплаты 2 раза в месяц оплачиваемые отпуск и больничный бесплатные чай, кофе, фрукты и снэки корпоративные скидки дружный молодой коллектив хотите работать? просто откликнитесь и мы свяжемся с вами в течение 2х дней.",операторпунктавыдачизаказов,Санкт-Петербург,30000.0,33000.0,КЕЙС ПЛЭЙС,2019-10-09T09:54:57+0300,noExperience,full,shift,Коммуникабельность|Стрессоустойчивость|Умение работать в режиме многозадачности|Пунктуальность|Ответственность|Уверенный пользователь ПК
1258,1258,прокачивать аккаунты в wow:classic. будет предоставлена пошаговая инструкция как это делать; играть в соответствии с графиком который можно выбрать самому;,,,"компания legionfarm ищет тебя. любишь компьютерные игры? мечтал зарабатывать на этом деньги? вместе мы создадим профессию будущего - геймер . мы хотим, чтобы ты и сотни миллионов игроков по всему миру получили возможность официально и легально зарабатывать деньги играя в игры. прокачивать аккаунты в wow:classic. будет предоставлена пошаговая инструкция как это делать; играть в соответствии с графиком который можно выбрать самому; нет опыта в wow? при отсутствии опыта в игре world of warcraft мы дадим пошаговую инструкцию как быстро прокачать персонажа если нет знания английского будет достаточно воспользоваться переводчиком отсутствие опыта вы можете компенсировать использование гайдов из интернета, youtube и др. главное сообразительность занятость : удаленно, полный день. оклад сдельный от 17 000р. - 34 000р. в месяц в зависимости от скорости и навыка в прокачки; возможности карьерного роста. если ты качаешь аккаунт быстро, то сможешь работать не за фиксированную стоимость, а за процент от заказа. будешь зарабатывать не от 17 000р. а от 35 000р. в месяц;",геймер,Тюмень,17000.0,34000.0,Геймгард,2019-10-07T16:59:41+0300,noExperience,full,remote,игровая индустрия|игры|Customer Service|service provider|Boost|booster|игрок|геймер|gamer|game|player|компьютерные игры|киберспорт|гейминг|world of warcraft|wow|wow: classic|wow: bfa|mmorpg
1224,1224,"• полное сопровождение и обеспечение бесперебойной работы объекта по линии it; • закупка оборудования и расходных материалов; • блочный и мелкий ремонт, обслуживание компьютерной и телефонной сетей; • сборка и текущий блочный ремонт серверов и рабочих станций; • поддержание в актуальном состоянии исполнительной документации по it системам; • обеспечение корректного учета it оборудования.","• гарантированная своевременная заработная плата; • оформление в штат компании в соответствии с тк рф (отпуск, больничный лист); • дополнительная мотивация: бонусы по итогам годовой оценки performance management, премии за стаж работы в компании и пр.; • возможность карьерного роста; • развитая корпоративная культура: дополнительный день отпуска по случаю дня рождения, подарки по случаю рождения детей; корпоративные конкурсы и мероприятия для сотрудников и их детей; благотворительные проекты внутри компании, направленные на оказание помощи сотрудникам и членам их семей, попавшим в сложную жизненную ситуацию и пр.","• образование не ниже среднего профессионального; • администрирование: ms windows (2003,2008, xp)/ms office/1с 8.1/ms sql (поддержка)/active directory/ms exchange; • опыт прокладки сетей, настройки сетевого оборудования; • опыт настройки и обслуживания атс panasonic; • опыт ремонта и обслуживания ч/б лазерных/струйных принтеров; • опыт управления резервным копированием данных; • опыт установки и поддержки антивирусного по. • полное сопровождение и обеспечение бесперебойной работы объекта по линии it; • закупка оборудования и расходных материалов; • блочный и мелкий ремонт, обслуживание компьютерной и телефонной сетей; • сборка и текущий блочный ремонт серверов и рабочих станций; • поддержание в актуальном состоянии исполнительной документации по it системам; • обеспечение корректного учета it оборудования. • гарантированная своевременная заработная плата; • оформление в штат компании в соответствии с тк рф (отпуск, больничный лист); • дополнительная мотивация: бонусы по итогам годовой оценки performance management, премии за стаж работы в компании и пр.; • возможность карьерного роста; • развитая корпоративная культура: дополнительный день отпуска по случаю дня рождения, подарки по случаю рождения детей; корпоративные конкурсы и мероприятия для сотрудников и их детей; благотворительные проекты внутри компании, направленные на оказание помощи сотрудникам и членам их семей, попавшим в сложную жизненную ситуацию и пр.","• образование не ниже среднего профессионального; • администрирование: ms windows (2003,2008, xp)/ms office/1с 8.1/ms sql (поддержка)/active directory/ms exchange; • опыт прокладки сетей, настройки сетевого оборудования; • опыт настройки и обслуживания атс panasonic; • опыт ремонта и обслуживания ч/б лазерных/струйных принтеров; • опыт управления резервным копированием данных; • опыт установки и поддержки антивирусного по. • полное сопровождение и обеспечение бесперебойной работы объекта по линии it; • закупка оборудования и расходных материалов; • блочный и мелкий ремонт, обслуживание компьютерной и телефонной сетей; • сборка и текущий блочный ремонт серверов и рабочих станций; • поддержание в актуальном состоянии исполнительной документации по it системам; • обеспечение корректного учета it оборудования. • гарантированная своевременная заработная плата; • оформление в штат компании в соответствии с тк рф (отпуск, больничный лист); • дополнительная мотивация: бонусы по итогам годовой оценки performance management, премии за стаж работы в компании и пр.; • возможность карьерного роста; • развитая корпоративная культура: дополнительный день отпуска по случаю дня рождения, подарки по случаю рождения детей; корпоративные конкурсы и мероприятия для сотрудников и их детей; благотворительные проекты внутри компании, направленные на оказание помощи сотрудникам и членам их семей, попавшим в сложную жизненную ситуацию и пр.",специалистпоинформационнымтехнологиям,Тюмень,34000.0,34000.0,"СНС, Группа Компаний",2019-09-23T08:17:09+0300,between1And3,full,fullDay,
238,238,,"интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. корпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность заниматься спортом – своя волейбольная и футбольная команды, либо возможность быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",,"круг интересных задач: отсмотр контента; заполнение карточек фильмов в базе контента; внесение выходных данных фильма, написание краткого синопсис (если информация только на иностранном языке – переводить с внешних источников); обозначение спорных сцен, присвоение возрастного рейтинга фильму в соответствии с законом; кого мы ищем: имеет высшее образование (гуманитарное); знает программ ms office, adobe; обладает хорошими знаниями англ.языка; имеет опыт работы с текстами: написание, редактирование; знание кинематографа будет преимуществом; интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. корпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность заниматься спортом – своя волейбольная и футбольная команды, либо возможность быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",редакторотсмотраконтента,Санкт-Петербург,,34000.0,Триколор,2019-09-16T18:13:12+0300,between1And3,full,fullDay,
467,467,"удаленная поддержка пользователей, выезды на объекты пользователей, поддержание в работоспособном состоянии оборудования и по пользователей, участие в проектах по внедрению систем автоматизации","характер работы выездной так и на территории офиса организация расположена в трех минутах от ст.м. московская. проезд и мобильная связь оплачивается дружный сплоченный коллектив подробности и все интересующие вопросы обсуждается на собеседовании (заработная плата, правила оформления и т.д.)","высшее образование в области ит, приборостроения или телекоммуникаций (не оконченное) знание ос windows на уровне уверенного пользователя базовые навыки установки и настройки сетевого оборудования, начального уровня коммуникабельность, ответственность, доброжелательность, опрятный внешний вид , умение вести деловую переписку, стрессоустойчивость, устойчивое желание обучаться, совершенствоваться и повышать свои навыки. характер работы выездной так и на территории офиса организация расположена в трех минутах от ст.м. московская. проезд и мобильная связь оплачивается дружный сплоченный коллектив подробности и все интересующие вопросы обсуждается на собеседовании (заработная плата, правила оформления и т.д.)","компания практик автоматизация ресторанов, кафе, баров tillypadxl. системная интеграция пп для предприятий сегмента horeca. удаленная поддержка пользователей, выезды на объекты пользователей, поддержание в работоспособном состоянии оборудования и по пользователей, участие в проектах по внедрению систем автоматизации высшее образование в области ит, приборостроения или телекоммуникаций (не оконченное) знание ос windows на уровне уверенного пользователя базовые навыки установки и настройки сетевого оборудования, начального уровня коммуникабельность, ответственность, доброжелательность, опрятный внешний вид , умение вести деловую переписку, стрессоустойчивость, устойчивое желание обучаться, совершенствоваться и повышать свои навыки. характер работы выездной так и на территории офиса организация расположена в трех минутах от ст.м. московская. проезд и мобильная связь оплачивается дружный сплоченный коллектив подробности и все интересующие вопросы обсуждается на собеседовании (заработная плата, правила оформления и т.д.)",системныйадминистратор,Санкт-Петербург,17000.0,35000.0,Практик,2019-09-17T11:29:05+0300,noExperience,full,fullDay,
476,476,,,,"работа подходит для студентов без опыта и специалистов в начале своего карьерного пути. мы ищем усидчивых сотрудников, внимательных к деталям и стремящихся к саморазвитию в дружном коллективе. что делаем: заполнение анкет в web-форме по полученным данным участие в формировании гайдов для новых сотрудников помощь в оптимизации процессов что ждем от кандидата: ответственность, пунктуальность уверенное владение пк знание иностранных языков будет преимуществом что мы предлагаем: гибкий график работы для совмещения с учебой, работа в офисе стабильная заработная плата официальное трудоустройство возможность карьерного роста работа в центре санкт-петербурга, в минуте от метро офис с собственной кухней и живым уголком",модератор,Санкт-Петербург,25000.0,35000.0,Скпд,2019-09-12T23:51:34+0300,noExperience,project,shift,Уверенное владение компьютером|Пользователь ПК|Поиск информации в интернет
1173,1173,монтаж линий связи электромонтаж,оформление согласно тк рф испытательный срок 2 месяца своевременная выплата з/п спецодежда и инструмент за счет компании,опыт работы от 1 года желание работать оформление согласно тк рф испытательный срок 2 месяца своевременная выплата з/п спецодежда и инструмент за счет компании,монтаж линий связи электромонтаж опыт работы от 1 года желание работать оформление согласно тк рф испытательный срок 2 месяца своевременная выплата з/п спецодежда и инструмент за счет компании,монтажникслаботочныхсистем,Тюмень,25000.0,35000.0,Стриж Т,2019-09-24T10:58:37+0300,between1And3,full,fullDay,
111,111,удаленная диагностика и решение проблем корпоративных клиентов с доступом к сети интернет; консультирование по техническим вопросам; удалённая настройка оборудования;,"оформление согласно тк рф; белая заработная плата; график работы: 2/2 9-21; мы готовы рассмотреть кандидатов без опыта работы, но с большим желанием развиваться в сфере сетевых технологий; реальная возможность расти и развиваться профессионально; уютный офис в центре города, чай и кофе за счет компании.",,"удаленная диагностика и решение проблем корпоративных клиентов с доступом к сети интернет; консультирование по техническим вопросам; удалённая настройка оборудования; что ждем от кандидата: знание основ tcp/ip, сетевых протоколов: ip, arp, dhcp, dns, telnet, ssh, tcp, udp, sip; понимание построения локальной сети; представление об уровнях модели osi; базовые представления о процессах коммутации и маршрутизации; опыт настройки подключения к сети интернет различных устройств: роутера, компьютера и т.д. стрессоустойчивость, обучаемость, коммуникабельность, грамотная устная речь. оформление согласно тк рф; белая заработная плата; график работы: 2/2 9-21; мы готовы рассмотреть кандидатов без опыта работы, но с большим желанием развиваться в сфере сетевых технологий; реальная возможность расти и развиваться профессионально; уютный офис в центре города, чай и кофе за счет компании.",специалисттехническойподдержкиинженергсктв(b2bсегмент),Санкт-Петербург,30000.0,35000.0,ЭР-Телеком,2019-10-07T10:07:44+0300,noExperience,full,shift,
