,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
193,193,"продвижение и продажа высокотехнологичного оборудования подготовка технико-коммерческих предложений и их реализация совместно с заказчиком проведение маркетинговых мероприятий (выставки,семинары)","белая заработная плата (оплата больничных и отпусков) высокая бонусная схема корпоративный мобильный телефон корпоративный ноутбук корпоративный чай,кофе корпоративные курсы английского языка корпоративные тренинги и семинары за границей","высшее техническое образование хороший разговорный английский язык опыт продаж и ведения переговоров с заказчиком готовность обучаться и развиваться вместе с компанией белая заработная плата (оплата больничных и отпусков) высокая бонусная схема корпоративный мобильный телефон корпоративный ноутбук корпоративный чай,кофе корпоративные курсы английского языка корпоративные тренинги и семинары за границей","продвижение и продажа высокотехнологичного оборудования подготовка технико-коммерческих предложений и их реализация совместно с заказчиком проведение маркетинговых мероприятий (выставки,семинары) высшее техническое образование хороший разговорный английский язык опыт продаж и ведения переговоров с заказчиком готовность обучаться и развиваться вместе с компанией белая заработная плата (оплата больничных и отпусков) высокая бонусная схема корпоративный мобильный телефон корпоративный ноутбук корпоративный чай,кофе корпоративные курсы английского языка корпоративные тренинги и семинары за границей","менеджерпопродажамтехническихпроектов,санкт-петербург",Санкт-Петербург,80000.0,,Новые Компоненты и Технологии,2019-10-09T11:02:33+0300,between1And3,full,fullDay,Работа на выставках|Английский язык|Подготовка коммерческих предложений|Активные продажи|Холодные продажи|Управление продажами|Управление проектами|Управление отношениями с клиентами|B2B Продажи|Развитие продаж|Планирование продаж
226,226,,,,"компания zip studio ищем в команду web-программиста требуемый опыт работы: 3–6 лет проекты: разработка erp системы, совмещенной с онлайн магазином. в качестве, back-а для онлайн магазина используется 1с. использование технологий front–а на усмотрение исполнителя. проект в рабочем состоянии, необходима реализация новых функций и корректировка существующего функционала. в ближайшем обозримом будущем планируется интеграция со сторонними системами розничных продаж. он-лайн кассы, кассовые системы и пр. обязанности: - первоочередная задача: написание новых и развитие уже созданных модулей в проекте - создание архитектуры под высокие нагрузки - оптимизация и рефакторинг кода требования: - уверенные знания php, mysql,firebird, javascript, html, css, angular - ориентированность на качество и результат - опыт программирования не менее 3 лет - опыт работы в команде - опыт работы с системой контроля версий git - желание саморазвиваться в проф и личных областях/качествах приветствуется: - знание английского языка или чтение технической литературы - программирование в 1с условия: - фулл-тайм",web-программист,Санкт-Петербург,80000.0,,ЗИП Сервис,2019-10-10T10:19:22+0300,between3And6,full,fullDay,PHP|MySQL|JavaScript|HTML|HTML5|FirebirdSQL|AngularJS
235,235,,"оклад от 90 000 руб. в мес; амбициозные проекты, интересные с профессиональной точки зрения задачи; адекватное руководство, дружный коллектив, позитивный внутренний климат и развитая корпоративная культура; офис рядом с м. московские ворота или возможность работать удаленно; релокационный бонус; адекватный процесс подбора; оформление по тк рф. ждем ваше резюме!",,"мы компания по разработке по, входим в группу компаний акмэ (известная компания на рынке аутсорсинга и аутстаффинга персонала в спб, реализующая проекты в различных сегментах рынка уже 15 лет!). наши основные направления: e-commerce, геосервисы, мессенджеры, распознавание образов, автоматизация, телефония и стартапы. наша команда разработчиков, специализируется на следующих технологиях - php, js, react, angular, vue, .net, java, ios, android, битрикс, предлагаем услуги - outsourcing и outstaffing проектов любой сложности. ищем опытного фулл-тайм frontend разработчика для работы над проектами нашей компании. что предстоит: разработка программных продуктов в команде; code review; оценка трудоемкости задач. что хотим увидеть: опыт работы в области frontend разработки не менее 2-х лет; отличное знание языков javascript; практический опыт использования reactjs, webpack, redux, redux/saga, styled-components, react-final-form; знание паттернов проектирования gof, solid, grasp; хорошее знание html/css; хорошее знание методологий проектирования по и командной разработки; умение оценивать объем и сроки работ; навыки уверенной работы с git, системами bug tracking; опыт написания unit тестов. оклад от 90 000 руб. в мес; амбициозные проекты, интересные с профессиональной точки зрения задачи; адекватное руководство, дружный коллектив, позитивный внутренний климат и развитая корпоративная культура; офис рядом с м. московские ворота или возможность работать удаленно; релокационный бонус; адекватный процесс подбора; оформление по тк рф. ждем ваше резюме!",frontend-разработчик(react),Санкт-Петербург,80000.0,,АКМЭ сервис,2019-10-07T15:48:09+0300,between1And3,full,remote,React
309,309,,,,"в связи с переходом с 1с7:тис на 1с8.3: ут в команду требуется программист. на данный момент 1с8 используется в тестовом режиме. реализована клиент-серверная схема работы. обязанности: программирование на языке 1с:предприятие 8.3 консультирование руководителя отдела продаж и директора по стандартному функционалу ут 11 умение понимать конечную цель доработка необходимого функционала создание отчетов, обработок по тз администрирование и поддержка конфигураций управление торговлей (редакция 11) и бухгалтерия предприятия (ред.3.0) требования: опыт от 2х лет знание типовой конфигурации ут редакции 11 умение писать оптимальный код условия: удаленная работа. можно работать не в офисе, но быть доступным для связи 5/2 с 9:00 до 18:00 ежемесячные премии официальное трудоустройство по тк рф всегда открыты для новых идей и предположений, которые помогут улучшить работу корпоративные выезды посиделки в послерабочее время",программист1c,Санкт-Петербург,80000.0,,Гейзер,2019-10-01T18:21:31+0300,between1And3,full,remote,1С: Управление Торговлей|1С: Торговля|1С программирование|1С: Бухгалтерия|1С: Предприятие 8
439,439,,"график 5/2, с 10.00 до 19.00; испытательный срок 1-3 мес (по результатам); оформление по тк рф (трудовая книжка + договор); у нас крутой офис класса a+ в пешей доступности от станции метро &quot;ладожская&quot; с безлимитным чаем и кофе и переговорной комнатой с панорамным видом :) карьерный рост в руководителя группы, возможно, в руководителя отдела продаж; дмс со стоматологией (по результатам работы 12 мес).",,"skilla – онлайн-школа бизнеса. мы создаем курсы для будущих предпринимателей и продвигаем франшизы по разным направлениям. мы предоставляем максимально практическое обучение от действующих предпринимателей россии. что нужно делать: продажи по телефону (вх. звонки) потенциальным клиентам (горячим физ. лицам); проведение телефонных переговоров (вх. звонки) с потенциальными клиентами. чего мы ждем от вас: позитивное мышление; чувство юмора; желание очень много общаться с людьми (весь рабочий день вы общаетесь с людьми, которые заинтересовались онлайн-курсами по темам: как открыть салон красоты, барбершоп, пекарню и другие популярные направления бизнеса); график 5/2, с 10.00 до 19.00; испытательный срок 1-3 мес (по результатам); оформление по тк рф (трудовая книжка + договор); у нас крутой офис класса a+ в пешей доступности от станции метро &quot;ладожская&quot; с безлимитным чаем и кофе и переговорной комнатой с панорамным видом :) карьерный рост в руководителя группы, возможно, в руководителя отдела продаж; дмс со стоматологией (по результатам работы 12 мес). денежная мотивация: совокупный доход - от 80 000 рублей на руки (оклад+процент) что у нас есть: работа только с &quot;горячими&quot; клиентами, которые сами заинтересовались курсами и оставили заявку; сумасшедший молодой коллектив, увлеченный своим делом; более 130 офисов в россии с 2010 года; возможны командировки в г. москва для участия в выставках и конференциях; работа в команде, регулярные корпоративные мероприятия, совместный отдых. чего у нас нет и не будет: поиска клиентов, в т.ч. активных продаж и холодных звонков; контроля клиентской дебиторской задолженности; бумажной волокиты; многочасовых собраний, совещаний и пр. потери времени.",менеджерпопродажамонлайн-курсов,Санкт-Петербург,80000.0,,Skilla,2019-10-10T10:01:04+0300,between1And3,full,fullDay,B2C продажи|Грамотная речь|Ведение переговоров|Навыки презентации|Консультирование клиентов по телефону|входящие звонки|Пользователь ПК|Деловая переписка|Телефонные переговоры|Навыки продаж|Деловая коммуникация
519,519,,,"опыт работы fullstack или backend web разработчиком. знание технологий: php, javascript, mysql, html/css. аналитический склад ума, структурное мышление, внимательность к мелочам.","для реализации start up проекта - федеральной on-line платформы в мире развлекательных мероприятий fun.market в нашей компании открыта вакансия php программиста. мы предлагаем: возможность максимально прокачать себя в сжатые сроки не только в кодинге, но и в soft skills: начиная с умения управлять временем и принимать решения и заканчивая бизнес-мышлением и работой в команде. участие в планировании работы start up проекта в команде основателей fun.marketа, программистов, дизайнеров, маркетологов, аналитиков. участие в разработке сервисной и клиентской части fun.marketа. уютный офис в центре города. пятидневную рабочую неделю /пн.-чт./ с 10.00-19.00; /пт./ c 10.00-18.00. высокий уровень дохода/стабильную выплату заработной платы. опыт работы fullstack или backend web разработчиком. знание технологий: php, javascript, mysql, html/css. аналитический склад ума, структурное мышление, внимательность к мелочам.",phpпрограммист(fullstackbackend),Санкт-Петербург,80000.0,,iLocked реальные квесты,2019-10-01T16:03:40+0300,between1And3,full,fullDay,PHP|JavaScript|MySQL|jQuery|Git|Laravel|Vue
612,612,"aнализ рынка/конкурентов; эффективная закупка и генерация трафика для наших проектов; поиск и тестирование новых источников трафика (cpm, cpc); cоздание/ведение/оптимизация/масштабирование рекламных кампаний; pазработка и тестирование рекламных материалов; kонтроль бюджета, ведение отчетности;",,"опыт успешного арбитража/закупки мобильного и десктоп трафика не менее года; опыт работы покупки трафика на западных рынках; oпыт работы с различными источниками трафика (push, clickunder/popunder, banner, native); oпыт работы с cpa-сетями; навыки владения инструментами трекинга и аналитики (трекинговые ссылки, постбеки, трекинг событий, опыт работы с cpa-трекерами (binom и т.д.); умение анализировать рынок и конкурентов, опыт работы со спайтулзами; понимание а/б тестирования; наличие кейсов по удачным проектам; знание английского языка на уровне не ниже intermediate; навыки работы с графикой (photoshop); внимательность, самостоятельность, целеустремленность, стремление к профессиональному развитию; умение быстро принимать верные решения; умение и готовность работать с большими массивами данных.","трафик-менеджер / арбитражник / media buyer adspro - активно развивающаяся компания, входящая в состав международного it холдинга. холдинг имеет несколько представительств на территории европы, америки, а также в странах снг. центральный офис расположен в чехии, в г. прага. основная сфера деятельности компании - интернет-маркетинг. в нашей работе мы используем прогрессивные технологии для работы с большими объемами данных, а также активно разрабатываем собственные платформы лидогенерации. станьте частью команды профессионалов и единомышленников, которые сталкиваются с интересными вызовами каждый день. в связи с расширением компании, открыта вакансия на должность трафик-менеджер. aнализ рынка/конкурентов; эффективная закупка и генерация трафика для наших проектов; поиск и тестирование новых источников трафика (cpm, cpc); cоздание/ведение/оптимизация/масштабирование рекламных кампаний; pазработка и тестирование рекламных материалов; kонтроль бюджета, ведение отчетности; опыт успешного арбитража/закупки мобильного и десктоп трафика не менее года; опыт работы покупки трафика на западных рынках; oпыт работы с различными источниками трафика (push, clickunder/popunder, banner, native); oпыт работы с cpa-сетями; навыки владения инструментами трекинга и аналитики (трекинговые ссылки, постбеки, трекинг событий, опыт работы с cpa-трекерами (binom и т.д.); умение анализировать рынок и конкурентов, опыт работы со спайтулзами; понимание а/б тестирования; наличие кейсов по удачным проектам; знание английского языка на уровне не ниже intermediate; навыки работы с графикой (photoshop); внимательность, самостоятельность, целеустремленность, стремление к профессиональному развитию; умение быстро принимать верные решения; умение и готовность работать с большими массивами данных. mы предлагаем: работа в активно развивающейся международной компании; ежемесячная программа поощрения в виде % от kpi; уровень дохода обсуждается с успешным кандидатом на собеседовании; превосходные возможности для профессионального и личностного роста; отличный коллектив, состоящий исключительно из профессионалов своего дела; режим работы: удаленная работа. гибкий рабочий график;",трафик-менеджерарбитражникmediabuyer,Санкт-Петербург,80000.0,,АдсПро Медиа,2019-10-08T23:47:53+0300,between1And3,full,remote,Internet Marketing|Маркетинговые коммуникации|Маркетинговый анализ|CPA|Интернет-реклама|Анализ трафика|Работа с большим объемом информации|Веб-аналитика|Деловое общение|Тестирование|Планирование рекламных кампаний|Английский язык|Грамотная речь|Adobe Photoshop
643,643,"прием входящих заявок, консультация, расчет предложения; заключение договоров, контроль оплаты; вы будете делать только продажи, вести проект далее будут другие специалисты; контроль получения остатка оплаты по договору; своевременное отображение информации и работа через crm систему мегаплан;",,,"наша компания, выполняет работы по проектированию, производству и воплощению современных конструкций из стекла и алюминия. за время существования компании успешно реализовано более 5000 проектов, многие из которых имели важное значение в культурной и деловой среде санкт-петербурга. продукт нашей компании : перегородки из стекла для офисных и частных интерьеров, и многие другие светопрозрачные конструкции которые повседневно встречаются в нашей жизни(козырьки, двери, противопожарные конструкции, ограждения лестниц и т.п.) в связи с ростом компании открыта вакансия на позицию « менеджер по продажам». в первую очередь вы должны понять - мы предлагаем не холодные звонки, а работу с входящим потоком заявок посредством телефона и почты!!! главная цель - продать продукт компании и проконсультировать клиента таким образом, чтобы у него не осталось доли сомнения в вашем профессионализме, а значит и компетенции компании, как надежного партнера. прием входящих заявок, консультация, расчет предложения; заключение договоров, контроль оплаты; вы будете делать только продажи, вести проект далее будут другие специалисты; контроль получения остатка оплаты по договору; своевременное отображение информации и работа через crm систему мегаплан; мы готовы рассмотреть специалиста без опыта работы в направлении светопрозрачных конструкций, но уровень вашей самоорганизации, тайм-менеджмента должен быть настолько развит, что обучение новому продукту будет для вас пустяком, т.к. продажник вы от бога. талант и навыки в продажах; грамотная устная и письменная речь; выполнение плана на предыдущем месте работы не реже чем 1 раз в 2 месяца; опыт работы в каждой организации(если их несколько) не менее 1 года; навыки составления грамотных писем; умение договариваться и создавать хорошее впечатление в первую очередь о себе; обучаемость и коммуникабельность(немаловажно - проявлять инициативу в работе); творческий и особый подход к каждому человеку; опыт в продажах не менее 3 лет! наши условия: уровень оплаты труда на испытательный срок согласовывается индивидуально, далее уровень оплаты труда складывается из оклада и премии за выполнении kpi показателей установленных в компании (от 80 000-00 рублей) ; наш офис, ст.м. лесная, бц &quot;авм&quot; адрес: проспект маршала блюхера для работы будет предоставлен весь перечень материалов (как в эл.виде так и в печатном); будет проведено вводное обучение(не переживайте, наша компания всегда вам поможет если будут вопросы); график: 5/2 с 09:30 до 17:30 (перерыв на обед 30 минут), в пятницу - сокращенный день; приятный молодой коллектив, возможность развивать новые проекты с нуля; полный соц.пакет(больничный, отпускные); оформление по тк рф; испытательный срок – 1-3 месяца в зависимости от вашей вовлеченности в процесс и понимания продукта.",менеджерпопродажам(офисныеперегородки),Санкт-Петербург,80000.0,,Симметрия,2019-09-24T09:51:23+0300,between3And6,full,fullDay,Пользователь ПК|Ведение переговоров|Обучение персонала|технические навыки|Активные продажи|Организаторские навыки|Проведение презентаций|MS Outlook|Работа в команде|Заключение договоров|Поиск и привлечение клиентов|Развитие продаж|Прямые продажи|Телефонные переговоры|Планирование продаж|Навыки продаж|Грамотная речь|Деловое общение|Деловая коммуникация|Обучение и развитие
702,702,,,,"вибум - крупнейшая в россии и восточной европе система нативного продвижения (массового посева) рекламных роликов, размещённых в youtube, с оплатой за осознанный просмотр. мы ищем фронтенд-разработчика в нашу команду! мы ищем человека, который будет: заниматься версткой наших сервисов; заниматься разработкой клиентской части сервисов на js; взаимодействовать с командой (разработчики, дизайнеры); мы ожидаем от успешного кандидата: навыки кросс-браузерной верстки; опыт в верстке лэндинг-страниц; знание javascript и jquery; желательно знание js-фреймворков (vue, react); знание фреймворка bootstrap 3 (необязательно); знание gulp, webpack. мы предлагаем: оформление согласно тк рф; график работы 5/2 и плавающее начало рабочего дня (с 9 до 11 утра); уютный лофт-офис в 10-ти минутах ходьбы от м. балтийская; оплачиваемые отпуска/ больничные; работу в команде ярких и увлеченных молодых специалистов; множество интересных задач; профессиональную самореализацию, личностный и карьерный рост; свою отлично оборудованную кухню при офисе; кофе, разный вкусный чай, свежие фрукты; playstation и настольные игры в открытом доступе; демократичные корпоративные мероприятия. будет отлично, если вместе с резюме пришлете примеры страниц с вашей версткой.",фронтенд-разработчик,Санкт-Петербург,80000.0,,Вибум,2019-10-08T15:50:08+0300,between1And3,full,fullDay,CSS3|HTML5|JavaScript
978,978,верстка адаптивных сайтов.,"работа на территории работодателя, в уютном офисе в историческом центре города (ул. восстания); график работы 5/2, гибкое начало дня с 9:00 до 11:00; официальное оформление, оплачиваемый отпуск, больничный; возможность стать частью уникального проекта, не имеющего аналогов и задающего тренд на российском рынке; работа в команде высококвалифицированных специалистов.","знание html/html5, css/css3; знание javascript на уровне jquery; опыт валидной, кроссбраузерной и адаптивной верстки; photoshop на уровне нарезки макетов; внимательность к мелочам, аккуратность, ответственность, умение работать в команде; желание учиться и развиваться в направлении single page application (vue.js).","компания «real time technologies» работает с технологиями видеостриминга, разрабатывает и развивает социальные и медиа проекты, основанные на трансляции видеоконтента в режиме реального времени. наша компания создает приложения и высококачественные программные продукты для кроссплатформенного живого видеостриминга. мы разрабатываем технологии кодирования видео, и на их основе создаем быстрые интерактивные приложения, позволяющие воспроизводить высококачественное видео (ultra-low-latency) в реальном времени непосредственно через браузер в мобильных и десктопных приложениях. верстка адаптивных сайтов. знание html/html5, css/css3; знание javascript на уровне jquery; опыт валидной, кроссбраузерной и адаптивной верстки; photoshop на уровне нарезки макетов; внимательность к мелочам, аккуратность, ответственность, умение работать в команде; желание учиться и развиваться в направлении single page application (vue.js). будет плюсом: опыт работы с single page application на одном из фреймворков (react, angularjs, vue.js). работа на территории работодателя, в уютном офисе в историческом центре города (ул. восстания); график работы 5/2, гибкое начало дня с 9:00 до 11:00; официальное оформление, оплачиваемый отпуск, больничный; возможность стать частью уникального проекта, не имеющего аналогов и задающего тренд на российском рынке; работа в команде высококвалифицированных специалистов.",html-верстальщикfront-endразработчик,Санкт-Петербург,80000.0,,Риал Тайм Технологии,2019-10-08T12:51:58+0300,between3And6,full,fullDay,HTML|CSS|CSS3|HTML5|jQuery|AngularJS|Vue.js|React
991,991,"разработка, сопровождение и реинжиниринг программного обеспечения компании. разработка api к продуктам компании.",,"опыт работы в команде минимальные навыки: понимание и практическое владение методологией объектно-ориентированного программирования, ddd. опыт разработки приложений баз данных уверенное знание delphi и ms sql server знание и опыт использования сом-технологии умение разбираться в чужом коде. приветствуется: опыт использования devexpress, знакомство с installshield, fastreport опыт разработки api опыт разработки многопоточных приложений. опыт использования nunit. знание с# и .net.","разработка, сопровождение и реинжиниринг программного обеспечения компании. разработка api к продуктам компании. опыт работы в команде минимальные навыки: понимание и практическое владение методологией объектно-ориентированного программирования, ddd. опыт разработки приложений баз данных уверенное знание delphi и ms sql server знание и опыт использования сом-технологии умение разбираться в чужом коде. приветствуется: опыт использования devexpress, знакомство с installshield, fastreport опыт разработки api опыт разработки многопоточных приложений. опыт использования nunit. знание с# и .net. мы предлагаем: дружный молодой коллектив. интересные и сложные задачи. отсутствие бюрократии. оформление по тк рф зарплата: оклад + бонус по итогам работы компании за квартал испытательный срок 3 мес.",ведущийпрограммист(delphi),Санкт-Петербург,80000.0,,Компания Инфоcтрой,2019-09-24T21:41:25+0300,between3And6,full,fullDay,
999,999,"разработка пользовательских конфигураций, доработка конфигураций 1с:ут, 1с:бухгалтерия интеграция 1с: ут с другими системами (напр., эдо, crm) техническое сопровождение 1с:ут, 1с:бухгалтерия и другого по","работа в известной компании в дружном коллективе оформление по тк рф, оплачиваемый ежегодный отпуск 28 дней пн-пт 09:15 - 18:00 комфортные условия работы оплачиваемый испытательный срок (2 мес.)","опыт разработки конфигураций, написания отчетов хорошее знание 1с:ут, 1с: бухгалтерия, 1с:зуп навыки настройки обменов данными между базами 1с и другими системами работа в известной компании в дружном коллективе оформление по тк рф, оплачиваемый ежегодный отпуск 28 дней пн-пт 09:15 - 18:00 комфортные условия работы оплачиваемый испытательный срок (2 мес.)","разработка пользовательских конфигураций, доработка конфигураций 1с:ут, 1с:бухгалтерия интеграция 1с: ут с другими системами (напр., эдо, crm) техническое сопровождение 1с:ут, 1с:бухгалтерия и другого по опыт разработки конфигураций, написания отчетов хорошее знание 1с:ут, 1с: бухгалтерия, 1с:зуп навыки настройки обменов данными между базами 1с и другими системами работа в известной компании в дружном коллективе оформление по тк рф, оплачиваемый ежегодный отпуск 28 дней пн-пт 09:15 - 18:00 комфортные условия работы оплачиваемый испытательный срок (2 мес.)",программист1с,Санкт-Петербург,80000.0,,Торговый Дом Петробумага,2019-09-25T12:18:26+0300,between1And3,full,fullDay,1С: Предприятие 8|1С: Управление Торговлей|1С: Бухгалтерия|Электронный документооборот|1С: Предприятие
1009,1009,,,,"who we are: we are a rapidly growing technology company of dedicated professionals striving to make a difference in the world of data security. our platform, netwrix auditor, empowers organizations to minimize the risk of data breaches and ensure regulatory compliance by proactively reducing the exposure of sensitive data and promptly detecting policy violations and suspicious user behavior. this out-of-the-box solution for windows/linux is used by thousands of mid-sized and enterprise customers all over the globe. the company is headquartered in irvine, california, and has regional offices in the u.s. (ohio), the uk, benelux, france, germany, italy, the czech republic, india, singapore and russia (st. petersburg). the russian branch of netwrix corporation continues to evolve. now we are looking for a technical support engineer (english language) for the shift 1 p.m.– 10 p.m., 5/2. who we are looking for : the successful candidate will work within a team of support engineers focused on resolving our customers’ technical issues with netwrix software, answering questions and other inquiries; conducting live troubleshooting sessions; identifying and resolving application or environmental issues. what you will be responsible for: providing technical support and implementation assistance to clients that require superior technical expertise; working with the support ticket tracking system (open, reply, update and close support tickets) and answer phone calls from customers; identifying application or environmental issues that occur during evaluation, implementation and ongoing usage; investigating customers&#39; issues and communicate them to the next level for further resolution if needed; contributing to the product development based on the customers&#39; feedback, common problems and needs; providing technical consultations and knowledge transfer to sales and technical support reps, including internal product training. what we expect from you: 1-2 years of experience in technical support or system administration; english – upper-intermediate or higher level ; excellent verbal and written communication skills. you know what to say and more importantly, how to say it; customer service oriented nature; patience in problem solving and troubleshooting; strong verbal, written and interpersonal communications skills; ability to quickly learn, understand and explain technical information; ability to communicate technical information clearly and concisely via e-mail and phone. what would be a plus: general powershell or sql skills; software testing experience; experience with microsoft technologies (active directory, exchange, group policy, sql servers and reporting services, etc). what we offer: access to the internal lab resources based on vmware vsphere right from the start date; comprehensive training and mentoring system that includes in addition to the training for netwrix auditor a number of lectures on related systems (active directory, ms exchange, sql server, windows server, etc.); office in a modern business center right next to the “staraya derevnya” subway station; employment according to the labor code of the russian federation; competitive compensation depending on experience and skills; upbeat working environment; challenging projects and variety of tasks; flexible working hours and relaxed dress-code; extended medical insurance (including dental coverage and travel insurance); fitness compensation and company-paid sports activities (football, volleyball); free corporate english classes; opportunities for professional growth and promotion; opportunity to travel for professional conferences and trainings (including foreign countries); office library with specialized work-related books and magazines; awesome corporate events; lounge zone with kicker and ping-pong; well-equipped kitchen (coffee, tea, cookies and fruits). :)",technicalsupportengineer(english),Санкт-Петербург,80000.0,,Netwrix Corporation,2019-10-10T15:43:41+0300,between1And3,full,fullDay,Английский язык|Администрирование серверов Windows|Active Directory|Information Security|MS SQL Server|PowerShell|Helpdesk|SQL|TCP/IP
