,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
622,622,"- разработка серверного кода на c# - участие в scrum-митингах - взаимодействие с другими участниками команды по скайпу и в мессенджерах - работа с git по git-flow - работа с jira - разработка модульных тестов - поиск проблем в коде, исправление багов приветствуется самостоятельность при решении поставленных задач, умение анализировать код, понимать архитектуру проекта и следовать ей при разработке.","- удаленная работа - оформление по трудовому кодексу, “белая” зарплата.",,"команда cartrek ищет в свой проект серверного разработчика. cartrek - это платформа для каршеринговых компаний. наш софт используют операторы каршеринга в семи странах, как в россии, так и за рубежом. - разработка серверного кода на c# - участие в scrum-митингах - взаимодействие с другими участниками команды по скайпу и в мессенджерах - работа с git по git-flow - работа с jira - разработка модульных тестов - поиск проблем в коде, исправление багов приветствуется самостоятельность при решении поставленных задач, умение анализировать код, понимать архитектуру проекта и следовать ей при разработке. - удаленная работа - оформление по трудовому кодексу, “белая” зарплата. необходимые навыки - опыт разработки на .net не менее 3 года - язык разработки: c# с использованием .net framework и .net core - опыт работы в visual studio - знание и умение применять ioc и di - базовые знания http, tcp/ip - опыт разработки restful сервисов - orm: nhibernate - базовое знание sql - знание и умение применять linq - опыт разработки многопоточных приложений - навыки работы с git - опыт написания модульных тестов - английский язык - чтение технической и справочной литературы приветствуется: - знание nancyfx - опыт full stack разработки - опыт разработки на javascript - опыт разработки под angularjs 1.4 - css, html, bootstrap, jquery - опыт работы с postgresql - опыт работы с rabbitmq - понимание микросервисной архитектуры",серверныйразработчик,Санкт-Петербург,80000.0,120000.0,Картрек,2019-10-04T16:00:56+0300,between1And3,full,remote,"C#|Atlassian Jira|разработка модульных тестов|поиск проблем в коде|разработка на .Net|работа в Visual Studio|знания HTTP, TCP/IP|разработка RESTful сервисов|ORM: NHibernate|знание SQL, Linq"
653,653,,место работы: м. обводный канал. 5 минут пешком. график работы: примерно с 10 до 19. уровень зарплаты: ориентируемся на пожелание соискателя. зарплата официальная. полное соблюдение тк рф.,знание языка программирования c. опыт разработки под linux. опыт многопоточной разработки и разработки распределённых приложений. понимание работы сетей. умение работать с документацией на аппаратуру. приветствуется знание python и c++. приветствуется понимание сетевой безопасности. место работы: м. обводный канал. 5 минут пешком. график работы: примерно с 10 до 19. уровень зарплаты: ориентируемся на пожелание соискателя. зарплата официальная. полное соблюдение тк рф.,"kraftway, одна из крупнейших российских ит компаний. работаем с 1993 года. занимаемся разработкой/сборкой пк, серверов, коммутаторов и т.п. оборудования. большое внимание уделяем разработке по и созданию программно-аппаратных решений. на данный момент нуждаемся в разработчике c (linux). проект: управляемый маршрутизирующий коммутатор функции: поддержка имеющихся прошивок для коммутатора. реализация нового функционала (поддержки сетевых протоколов, работы с новыми аппаратными платформами). программирование c. разработка под linux. многопоточная разработка и разработка распределенных приложений. jira, git. знание языка программирования c. опыт разработки под linux. опыт многопоточной разработки и разработки распределённых приложений. понимание работы сетей. умение работать с документацией на аппаратуру. приветствуется знание python и c++. приветствуется понимание сетевой безопасности. место работы: м. обводный канал. 5 минут пешком. график работы: примерно с 10 до 19. уровень зарплаты: ориентируемся на пожелание соискателя. зарплата официальная. полное соблюдение тк рф.",разработчикc(linux),Санкт-Петербург,80000.0,120000.0,«Крафтвэй корпорэйшн ПЛС»,2019-09-12T10:25:58+0300,between1And3,full,fullDay,C/C++|Linux|C|Си
953,953,"создание, настройка и оптимизация рк в яндексе и гугле; создание, и настройка и оптимизация таргетированной рекламы; выстраивание и реализация маркетинговых воронок и стратегий; контроль и повышение эффективности размещения рекламных источников; поиск новых каналов привлечения интернет-трафика; анализ конкурентов, поиск идеи для отстройки; составление тз для подрядчиков и контроль их работы (программист, дизайнер, контент); работы по увеличению конверсии онлайн заказов.","5/2 с 9 до 18 или с 10 до 19 официальное трудоустройство система оплаты - оклад (зависит от опыта и компетенции соискателя) + бонусная часть офис находится по адресу спб, ул. полевая сабировская (пионерская, старая деревня, комендантский) работа в небольшой, успешной, развивающейся компании стабильная заработная плата и возможности для самореализации, профессионального финансового роста возможность серьезного финансового роста при соответствующих результатах","экспертный навык создания, настройки, ведения и оптимизации рекламных кампаний в яндекс и google; опыт успешной настройки маркетинговых воронок и стратегий; общий стаж работы с интернет-магазинами не менее 3 лет; отличное понимание веб-аналитики - google analytics, яндекс.метрике и так далее (обязательно); опыт настройки, ведения и оптимизации таргетинга в социальных сетях (будет являться преимуществом); иметь в портфолио успешно реализованные проекты интернет-магазинов и на собеседовании продемонстрировать их;","розничная компания (интернет-магазины и офлайн) по продаже спортивных тренажеров жаждет увидеть в своих рядах универсального бойца с прокачанными навыками в контекстной рекламе, аналитике и лидогенерации. создание, настройка и оптимизация рк в яндексе и гугле; создание, и настройка и оптимизация таргетированной рекламы; выстраивание и реализация маркетинговых воронок и стратегий; контроль и повышение эффективности размещения рекламных источников; поиск новых каналов привлечения интернет-трафика; анализ конкурентов, поиск идеи для отстройки; составление тз для подрядчиков и контроль их работы (программист, дизайнер, контент); работы по увеличению конверсии онлайн заказов. экспертный навык создания, настройки, ведения и оптимизации рекламных кампаний в яндекс и google; опыт успешной настройки маркетинговых воронок и стратегий; общий стаж работы с интернет-магазинами не менее 3 лет; отличное понимание веб-аналитики - google analytics, яндекс.метрике и так далее (обязательно); опыт настройки, ведения и оптимизации таргетинга в социальных сетях (будет являться преимуществом); иметь в портфолио успешно реализованные проекты интернет-магазинов и на собеседовании продемонстрировать их; личные качества: ответственность, исполнительность и внимательность; аналитический склад ума; высокая работоспособность; амбициозность и стремление к профессиональному росту. преимуществами станут: наличие сертификатов яндекс, google ad. опыт создания сайтов на различных конструкторах. опыт улучшения usability . 5/2 с 9 до 18 или с 10 до 19 официальное трудоустройство система оплаты - оклад (зависит от опыта и компетенции соискателя) + бонусная часть офис находится по адресу спб, ул. полевая сабировская (пионерская, старая деревня, комендантский) работа в небольшой, успешной, развивающейся компании стабильная заработная плата и возможности для самореализации, профессионального финансового роста возможность серьезного финансового роста при соответствующих результатах фриланс и неполную занятость не рассматриваем",интернет-маркетологспециалистпоконтекстнойрекламе,Санкт-Петербург,80000.0,120000.0,Морозов Д.Е.,2019-10-10T15:47:45+0300,between3And6,full,fullDay,Яндекс.Директ|Внешняя оптимизация сайта|Google Analytics|Internet Marketing|Google AdWords|Аудит поисковой видимости сайта|Автоматизация контекстных кампаний|Внешний аудит контекстной рекламы|WEB аналитика|Интернет-реклама|Яндекс.Метрика|Внутренняя оптимизация сайта|Внутренний аудит контекстной рекламы|Контекстная реклама|внешний аудит сайта|Лидогенерация|внутренний аудит сайта|Email маркетинг
1386,1386,,"работа в центре разработки крупной российской it-компании в г. рязань или в г. коломна м.о. сложные, интересные задачи. стартовый оклад зависит от квалификации кандидата и обсуждается в индивидуальном порядке. комфортные условия работы. доброжелательный коллектив, демократичное руководство.",,"крупный центр разработки системы компас-3d в г. коломна московской области , а также представительство центра в рязани в связи с плановым расширением штата приглашает иногородних кандидатов на позицию программиста с++ . компания оказывает помощь в переезде. наши пожелания к кандидату: высшее техническое образование, с++, stl, твердые знания принципов ооп, знание классических структур данных и алгоритмов, опыт профилирования и оптимизации алгоритмов, опыт многопоточного программирования, опыт проработки архитектуры приложений и участие в разработке требований, опыт программирования под windows, приветствуется знание boost, xml. задачи - развитие функциональности базового продукта компании - системы трехмерного твердотельного моделирования компас-3d. работа в центре разработки крупной российской it-компании в г. рязань или в г. коломна м.о. сложные, интересные задачи. стартовый оклад зависит от квалификации кандидата и обсуждается в индивидуальном порядке. комфортные условия работы. доброжелательный коллектив, демократичное руководство.",с++developer(вг.рязань),Тюмень,80000.0,120000.0,АСКОН,2019-09-23T13:53:53+0300,between1And3,full,fullDay,ООП|STL|C++
277,277,участие в разработке эксклюзивных сайтов и интернет-магазинов доработка готовых решений на 1с битрикс разработка компонентов и скриптов интеграция верстки с 1с битрикс интеграция с внешними сервисами,"стабильная, успешная, активно развивающаяся компания (входим в тор - 3 авторов на bitrix marketplace / 1 место по санкт-петербургу по продажам 1c-bitrix / 3 место по россии) золотой партнер битрикс; призер конкурсов &quot;рейтинг рунета&quot; сложные и интересные задачи, реальная возможность профессионального роста! официальное трудоустройство, социальные гарантии,","знание 1с&quot;битрикс&quot; (наличие сертификатов/ аттестации 1с битрикс приветствуется) хорошие знания и опыт работы: php, html‚ css‚ javascript‚ jquery, ajax базовые знание linux базовые знания mysql опыт разработки и внедрения проектов под управлением cms &quot;1с-битрикс&quot; опыт разработки модулей и компонентов понимание процесса создания сайтов, понимание технологии веб-сервисов умение находить правильное решение на стыке технологий наличие реализованных проектов стабильная, успешная, активно развивающаяся компания (входим в тор - 3 авторов на bitrix marketplace / 1 место по санкт-петербургу по продажам 1c-bitrix / 3 место по россии) золотой партнер битрикс; призер конкурсов &quot;рейтинг рунета&quot; сложные и интересные задачи, реальная возможность профессионального роста! официальное трудоустройство, социальные гарантии,","участие в разработке эксклюзивных сайтов и интернет-магазинов доработка готовых решений на 1с битрикс разработка компонентов и скриптов интеграция верстки с 1с битрикс интеграция с внешними сервисами знание 1с&quot;битрикс&quot; (наличие сертификатов/ аттестации 1с битрикс приветствуется) хорошие знания и опыт работы: php, html‚ css‚ javascript‚ jquery, ajax базовые знание linux базовые знания mysql опыт разработки и внедрения проектов под управлением cms &quot;1с-битрикс&quot; опыт разработки модулей и компонентов понимание процесса создания сайтов, понимание технологии веб-сервисов умение находить правильное решение на стыке технологий наличие реализованных проектов стабильная, успешная, активно развивающаяся компания (входим в тор - 3 авторов на bitrix marketplace / 1 место по санкт-петербургу по продажам 1c-bitrix / 3 место по россии) золотой партнер битрикс; призер конкурсов &quot;рейтинг рунета&quot; сложные и интересные задачи, реальная возможность профессионального роста! официальное трудоустройство, социальные гарантии, дмс (мед. страховка) после испытательного срока при стаже работы в компании предоставляются дополнительные дни к отпуску и надбавки к окладу; отпуск 28 дней, пятидневка, режим работы с 10.00 до 19.00 (можно скорректировать); комфортный, стильный офис в пешей доступности от метро парк победы (зеленая парковая зона, современная техника, своя кухня, чай, кофе, печенье). заработная плата устанавливается по результатам собеседования в зависимости от опыта и квалификации соискателя отличный коллектив, демократичная обстановка, вменяемое руководство; у нас по домашнему тепло и уютно и мы по настоящему рады каждому новому члену нашей команды","php,web-разработчик1с-битрикс(bitrixfullstackdeveloper)",Санкт-Петербург,85000.0,120000.0,Диджитал Веб,2019-10-07T21:05:43+0300,between3And6,full,fullDay,1С-Битрикс|CSS|HTML|PHP|PHP5|JavaScript|jQuery|MySQL|XML|Ajax|CSS3|Linux|ООП|Apache HTTP Server|Nginx
265,265,,,,"мы - быстрорастущая образовательная компания по обучению английскому языку. наши менеджеры каждый день растут в веселой и неформальной компании. они амбициозны и добиваются высоких результатов. желание много зарабатывать и развиваться – главное требование к нашим кандидатам. в настоящий момент мы активно развиваем и расширяем коммерческий отдел, поэтому нам нужны не просто менеджеры, а настоящие командные игроки. чего мы ждём от будущего сотрудника: активный и позитивный настрой; сильные коммуникативные навыки; желания развиваться в сфере продаж навыки общения по телефону; основные задачи: обработка входящих заявок на обучение, их обзвон продажа образовательных программ, работа с &quot;теплой&quot; и &quot;горячей&quot; базой клиентов; электронный документооборот и отчетность в crm-системе что мы предлагаем: современный, уютный офис в центре санкт-петербурга (5 минут пешком от м. фрунзенская) график работы: 3/3 или 2/2 з/п: оклад + процент с продаж + бонусы от плана продаж большой поток входящих клиентов; возможность карьерного и финансового роста; дружный коллектив единомышленников; чай, кофе, печеньки :) если вы хотите откликнуться на данную вакансию, начните свое сопроводительное письмо со слов &quot;хочу в вашу команду&quot;. предоставляем дополнительное обучение продажам именно по нашей тематике, но вы уже должны иметь успешный опыт в продажах от 1 года минимум! продажи - ваше любимое занятие? вы виртуозно умеете выявлять реальные потребности клиента и закрывать их? хотите работать и зарабатывать много? тогда ждем именно вас в нашей дружной команде!",менеджерпопродажам,Санкт-Петербург,,120000.0,Центр разговорного английского Метод SAY,2019-09-24T13:48:21+0300,between1And3,full,shift,Ведение переговоров|телефонные продажи|Развитие продаж|B2C продажи
921,921,,,,"привет! компания smart line объединяет в себе множество highload-проектов, связанных с разработкой, привлечением трафика и монетизацией. у нас много продуктов: cpa и rtb, рекламные проекты, игровые порталы, широчайший спектр деятельности в интернете. наши проекты развиваются с невероятной скоростью, поэтому мы работаем в постоянной динамике и используем только передовые технологии. сайт проекта: https://offergate.pro что нужно делать: backend разработка интерфейсов, админок etc; разработка новых и усовершенствование существующих модулей; участие в решении архитектурных, алгоритмических и математических задач в составе команды. необходимые навыки: понимание ооп и желание пользоваться этими знаниями; опыт работы хотя бы с одним mvc фреймворком (yii, laravel, symfony и т.п.); ajax со стороны сервера (json); хорошие знания sql(mysql); будет большим плюсом - опыт работы с clickhouse; умение работать с системами контроля версий (git); html, javascript, jquery, css на базовом уровне. верстать не потребуется, но базовые вещи знать необходимо; умение работать с чужим кодом; кроме основных условий (официальное оформление по тк рф, гибкий график, оплачиваемые отпуска и больничные и пр.) ты получишь: высокую заработную плату без задержек (обсудим на собеседовании); прекрасный офис в пешей доступности от метро «лесная» и «черная речка», эргономичные рабочие места; обучение за счет компании: финансирование курсов/семинаров/тренингов; половинную компенсацию занятий спортом; отсутствие бюрократии и дресс-кода; дмс со стоматологией; полноценные завтраки, обеды и ужины в офисе по системе &quot;шведский стол&quot;; чай, кофе, печеньки и свежие фрукты без ограничений. все вышеописанное про тебя? ты знаешь что делать :)",middlephpdeveloper,Санкт-Петербург,,120000.0,Смарт Лайн,2019-10-10T12:29:22+0300,between1And3,full,flexible,Git|Linux|ООП|Yii|Ajax|MySQL|PHP|Nginx|MVC
139,139,-развитие корпоративной системы управления на базе 1с:8.3; -разработка тз по полученным функциональным требованиям со стороны руководителя компании; -внесение собственных предложений для успешного развития проекта; -активное участие в определении архитектура проекта; -участие в тестировании и внедрении.,"-гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00","-опыт и интерес разработки нетиповых решений (корп.систем управления); -наличие опыта работы в типовых конфигурациях (зуп, бух, erp) будет преимуществом; -опыт внедрения, обучения сотрудников, написание мануалов и инструкций; -интерес к развитию в отрасли грузовых перевозок и освоению новых направлений. -гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00","уважаемый соискатель, компания автотех приветствует вас! наша компания занимает определенную нишу в области грузоперевозок по всей стране. основной офис у нас находиться в санкт-петербурге. основными принципами работы компании являются: открытость и прозрачность, качество и надежность, высокий профессионализм, гибкая ценовая политика и индивидуальный подход к каждому клиенту. всвязи с расширением компании мы открываем вакансию «разработчик 1с». ждем не просто сотрудника, а человека в команду! -развитие корпоративной системы управления на базе 1с:8.3; -разработка тз по полученным функциональным требованиям со стороны руководителя компании; -внесение собственных предложений для успешного развития проекта; -активное участие в определении архитектура проекта; -участие в тестировании и внедрении. -опыт и интерес разработки нетиповых решений (корп.систем управления); -наличие опыта работы в типовых конфигурациях (зуп, бух, erp) будет преимуществом; -опыт внедрения, обучения сотрудников, написание мануалов и инструкций; -интерес к развитию в отрасли грузовых перевозок и освоению новых направлений. -гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00",программист1с(архитектор1с),Санкт-Петербург,60000.0,130000.0,АвтоТех,2019-10-07T17:36:41+0300,between3And6,full,remote,1С: Предприятие 8|1С: Зарплата и управление персоналом|Работа в команде|1С: Документооборот|1С: Управление персоналом|Разработка ПО|ERP|1C: Бухгалтерия|ERP-системы на базе 1С|1С: Управление предприятием
1348,1348,,,,"компания этажи с 2000 года помогает клиентам найти оптимальное решение при поиске недвижимости, а также, предоставляет комплекс услуг, которые помогут безопасно оформить сделку. ежемесячно к нам обращаются два миллиона клиентов с вопросами по работе с недвижимостью, а услугами компании пользуются в 8 странах и 87 городах. в компанию этажи входит ит-подразделение ооо &quot;esoft&quot;, где команды разрабатывают внутренние сервисы и автоматизированные системы. в подразделении есть разработчики, тестировщики, тех.поддержка, менеджеры продуктов и системные аналитики, всего 130 человек. в команде мобильной разработки 12 человек, они разрабатывают мобильное приложение на ios и android. мы хотим усилить команду новыми разработчиками. стек используемых технологий в команде ios: swift 4.2, rxswift, clean architecture(vip), realm, auto layout/snapkit, quick/nimble. у вас получится, если вы: разрабатываете на ios больше 1 года уверенно знаете swift, ios sdk, uikit, coredata, gcd работали с rxswift и использовали json, rest api умеете работать с git и пишете unit тесты знаете, что значит работать по agile в продуктовой команде мы ищем разработчика, который: примет участие в разработке мобильного приложения “этажи: квартиры и дома” примет участие в создании общей инфраструктуры и компонентов сможет обмениваться опытом с коллегами и принимать участие в их развитии сможет попробовать на практике современные технологии и подходы к разработке ios приложений мы предлагаем: гибкий график работы по согласованию с командой возможность посещения профильных конференций и курсов обучений за счет компании профессиональный и карьерный рост, курирования it проектов офис возле трц «солнечный», на работу — без пробок :) уровень заработной платы, который зависит от ваших технических знаний и навыков (оклад + задачи по kpi, бонусы за реализованные проекты)",iosразработчик,Тюмень,60000.0,130000.0,"Этажи, федеральная компания",2019-10-09T11:02:57+0300,between1And3,full,fullDay,iOS|CoreData|Objective-C|JSON
197,197,"поддержка приложений на базе oracle (mb, mq) в рамках компетенции; сопровождение шины передачи данных (mb, mq, ibus); анализ работы и профилактика отказов; взаимодействие (опосредованное) с разработчиками прикладного по; участие в разработке регламентирующей и технической документации; участие в крупном долгосрочном проекте по внедрению, разработке и развитию высоконагруженной системы.","оформление по тк рф, белая стабильная заработная плата 65-130 000 gross (в зависимости от компетенции) + премии оплачиваемый отпуск медицинская страховка дружный коллектив профессионалов.","знание java core (коллекции, рефлексия, исключения); знание принципов ооп и умение применять их на практике; знание sql; знание xml, json; понимание rest/soap; опыт работы с mq (activemq, rabbitmq, zeromq); опыт работы с одной из промышленных реляционных субд (oracle, db2, postgresql); опыт работы с распределенной системой управления версиями git/mercurial; опыт проектирования/разработки, внедрения интеграционных решений; опыт разработки на одном из продуктов ibm: websphere message broker/ibm integration bus websphere mq. оформление по тк рф, белая стабильная заработная плата 65-130 000 gross (в зависимости от компетенции) + премии оплачиваемый отпуск медицинская страховка дружный коллектив профессионалов.","поддержка приложений на базе oracle (mb, mq) в рамках компетенции; сопровождение шины передачи данных (mb, mq, ibus); анализ работы и профилактика отказов; взаимодействие (опосредованное) с разработчиками прикладного по; участие в разработке регламентирующей и технической документации; участие в крупном долгосрочном проекте по внедрению, разработке и развитию высоконагруженной системы. знание java core (коллекции, рефлексия, исключения); знание принципов ооп и умение применять их на практике; знание sql; знание xml, json; понимание rest/soap; опыт работы с mq (activemq, rabbitmq, zeromq); опыт работы с одной из промышленных реляционных субд (oracle, db2, postgresql); опыт работы с распределенной системой управления версиями git/mercurial; опыт проектирования/разработки, внедрения интеграционных решений; опыт разработки на одном из продуктов ibm: websphere message broker/ibm integration bus websphere mq. оформление по тк рф, белая стабильная заработная плата 65-130 000 gross (в зависимости от компетенции) + премии оплачиваемый отпуск медицинская страховка дружный коллектив профессионалов.",java-разработчик,Санкт-Петербург,65000.0,130000.0,Отраслевой центр разработок и внедрения информационных систем / ОЦРВ,2019-09-26T12:22:04+0300,between1And3,full,fullDay,
989,989,разработка и проектирование системы автоматизации предприятия на базе 1с: erp 2.4; анализ и исправление возникающих проблем и ошибок в работе пользователей; поиск и исправление ошибок в существующем программном коде; подготовка инструкций для пользователей; создание дополнительных отчетов и печатных форм; обработка заявок от пользователей.,"график работы: пн-пт. с 09.00 до 18.00; оформление согласно тк рф, белая з/п (окладная часть обсуждается с успешным кандидатом), премии; испытательный срок 3 месяца; офис рядом со ст.м. электросила; дружный коллектив, возможность развития.","хороший уровень программирования на 1с 8 от 3 лет, знание управляемых форм, скд, бсп. знание одной из конфигураций 1с:erp 2.4 (ка2, ут11) график работы: пн-пт. с 09.00 до 18.00; оформление согласно тк рф, белая з/п (окладная часть обсуждается с успешным кандидатом), премии; испытательный срок 3 месяца; офис рядом со ст.м. электросила; дружный коллектив, возможность развития.","в связи с расширением штата, крупнейшей климатической компании, требуется программист техподдержки! разработка и проектирование системы автоматизации предприятия на базе 1с: erp 2.4; анализ и исправление возникающих проблем и ошибок в работе пользователей; поиск и исправление ошибок в существующем программном коде; подготовка инструкций для пользователей; создание дополнительных отчетов и печатных форм; обработка заявок от пользователей. хороший уровень программирования на 1с 8 от 3 лет, знание управляемых форм, скд, бсп. знание одной из конфигураций 1с:erp 2.4 (ка2, ут11) график работы: пн-пт. с 09.00 до 18.00; оформление согласно тк рф, белая з/п (окладная часть обсуждается с успешным кандидатом), премии; испытательный срок 3 месяца; офис рядом со ст.м. электросила; дружный коллектив, возможность развития.",программист1с,Санкт-Петербург,80000.0,130000.0,«ТРЕЙДКОН»,2019-10-02T10:48:16+0300,between3And6,full,fullDay,
